scope,factor,factor_column,blockchain,level,metric,statistic,aggregation,total_configuration_cells,contributing_configuration_cells,metric_observations,minimum_n_metric,maximum_n_metric,point_estimate,ci_lower,ci_upper
six_workloads,workload,workload,Ethereum,VISA,tps_positive_commit,sample_std_pct,median,10,10,132,13,15,9.582115790945611,5.595243592312738,10.70120996847552
six_workloads,workload,workload,Quorum,DDoS,tps_positive_commit,iqr_pct,mean,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,DDoS,tps_positive_commit,iqr_pct,median,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,DDoS,tps_positive_commit,sample_std_pct,mean,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,DDoS,tps_positive_commit,sample_std_pct,median,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,FIFA,tps_positive_commit,iqr_pct,mean,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,FIFA,tps_positive_commit,iqr_pct,median,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,FIFA,tps_positive_commit,sample_std_pct,mean,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,FIFA,tps_positive_commit,sample_std_pct,median,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,GAFAM,tps_positive_commit,iqr_pct,mean,10,10,83,2,13,68.80968166814475,43.1908944419546,93.03537424153265
six_workloads,workload,workload,Quorum,GAFAM,tps_positive_commit,iqr_pct,median,10,10,83,2,13,61.859105468628584,35.61355927430913,81.27243194883205
six_workloads,workload,workload,Quorum,GAFAM,tps_positive_commit,sample_std_pct,mean,10,10,83,2,13,84.89799992146393,51.79696393430546,87.53776029066701
six_workloads,workload,workload,Quorum,GAFAM,tps_positive_commit,sample_std_pct,median,10,10,83,2,13,57.75318380413616,42.53603038515745,61.9955953989116
six_workloads,workload,workload,Quorum,Gaming,tps_positive_commit,iqr_pct,mean,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,Gaming,tps_positive_commit,iqr_pct,median,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,Gaming,tps_positive_commit,sample_std_pct,mean,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,Gaming,tps_positive_commit,sample_std_pct,median,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,PayPal,tps_positive_commit,iqr_pct,mean,10,10,138,11,17,16.710750605324744,2.5962909838886388,30.84468410311724
six_workloads,workload,workload,Quorum,PayPal,tps_positive_commit,iqr_pct,median,10,10,138,11,17,0.8433695941897066,0.25634341644819497,1.3190637352503929
six_workloads,workload,workload,Quorum,PayPal,tps_positive_commit,sample_std_pct,mean,10,10,138,11,17,15.695255430592795,10.851530467752719,19.13611428799277
six_workloads,workload,workload,Quorum,PayPal,tps_positive_commit,sample_std_pct,median,10,10,138,11,17,4.748216190528175,0.5137657831056943,6.394926654391643
six_workloads,workload,workload,Quorum,VISA,tps_positive_commit,iqr_pct,mean,10,10,98,2,18,84.4306775644994,49.585001453503075,97.33380564524867
six_workloads,workload,workload,Quorum,VISA,tps_positive_commit,iqr_pct,median,10,10,98,2,18,75.6045519203414,42.31372497620938,99.32029080853664
six_workloads,workload,workload,Quorum,VISA,tps_positive_commit,sample_std_pct,mean,10,10,98,2,18,78.08370830710655,49.95313195426057,83.44646587220014
six_workloads,workload,workload,Quorum,VISA,tps_positive_commit,sample_std_pct,median,10,10,98,2,18,66.63098311097811,47.22940126733853,76.05236656898788
six_workloads,workload,workload,Solana,DDoS,tps_positive_commit,iqr_pct,mean,10,5,56,8,13,56.9779496789195,29.196909223741365,79.99609784431817
six_workloads,workload,workload,Solana,DDoS,tps_positive_commit,iqr_pct,median,10,5,56,8,13,35.50234252993234,17.39361406731491,59.543033461311836
six_workloads,workload,workload,Solana,DDoS,tps_positive_commit,sample_std_pct,mean,10,5,56,8,13,43.28581807724709,30.686420758221246,54.41772475915105
six_workloads,workload,workload,Solana,DDoS,tps_positive_commit,sample_std_pct,median,10,5,56,8,13,24.19273584383478,19.32246893612674,34.38582019679699
six_workloads,workload,workload,Solana,FIFA,tps_positive_commit,iqr_pct,mean,10,5,47,2,13,85.62161280885937,48.03795766214516,102.09238397993904
six_workloads,workload,workload,Solana,FIFA,tps_positive_commit,iqr_pct,median,10,5,47,2,13,89.59999999999998,36.68484888926033,123.44936173529477
six_workloads,workload,workload,Solana,FIFA,tps_positive_commit,sample_std_pct,mean,10,5,47,2,13,65.90101316453891,46.42155346683403,73.88158607624128
six_workloads,workload,workload,Solana,FIFA,tps_positive_commit,sample_std_pct,median,10,5,47,2,13,80.9655070590763,45.22701449262418,88.58740561968817
six_workloads,workload,workload,Solana,GAFAM,tps_positive_commit,iqr_pct,mean,10,10,117,2,13,38.16933800277602,23.089815711684373,48.22543595362807
six_workloads,workload,workload,Solana,GAFAM,tps_positive_commit,iqr_pct,median,10,10,117,2,13,38.21888511785765,16.289632080885543,45.933359647243705
six_workloads,workload,workload,Solana,GAFAM,tps_positive_commit,sample_std_pct,mean,10,10,117,2,13,34.6966265847024,22.70794120688262,37.4973661206109
six_workloads,workload,workload,Solana,GAFAM,tps_positive_commit,sample_std_pct,median,10,10,117,2,13,35.336532143088704,20.779334648501916,38.84908588986726
six_workloads,workload,workload,Solana,Gaming,tps_positive_commit,iqr_pct,mean,10,5,52,2,15,85.16640367900172,44.69806264218336,96.96101598613639
six_workloads,workload,workload,Solana,Gaming,tps_positive_commit,iqr_pct,median,10,5,52,2,15,92.87897310513449,40.60898212496006,105.38477609954089
six_workloads,workload,workload,Solana,Gaming,tps_positive_commit,sample_std_pct,mean,10,5,52,2,15,68.60552783206688,43.94652619529474,75.02909772989698
six_workloads,workload,workload,Solana,Gaming,tps_positive_commit,sample_std_pct,median,10,5,52,2,15,67.61636967586111,46.64059055674842,73.70220734561002
six_workloads,workload,workload,Solana,PayPal,tps_positive_commit,iqr_pct,mean,10,6,55,2,13,35.748984012244165,12.070535956279326,54.43963498797064
six_workloads,workload,workload,Solana,PayPal,tps_positive_commit,iqr_pct,median,10,6,55,2,13,38.5893896763462,2.9321042185364745,56.81781585696773
six_workloads,workload,workload,Solana,PayPal,tps_positive_commit,sample_std_pct,mean,10,6,55,2,13,44.08582876240027,18.191753478301926,48.766127002676456
six_workloads,workload,workload,Solana,PayPal,tps_positive_commit,sample_std_pct,median,10,6,55,2,13,44.705932422722874,12.370739472353133,54.8691324809579
six_workloads,workload,workload,Solana,VISA,tps_positive_commit,iqr_pct,mean,10,5,66,10,15,54.37261363714384,34.12934560909691,76.13625489226408
six_workloads,workload,workload,Solana,VISA,tps_positive_commit,iqr_pct,median,10,5,66,10,15,58.01434122673307,27.82229921881977,77.97504850327921
six_workloads,workload,workload,Solana,VISA,tps_positive_commit,sample_std_pct,mean,10,5,66,10,15,46.19632218157939,35.809811949264265,52.75852446474898
six_workloads,workload,workload,Solana,VISA,tps_positive_commit,sample_std_pct,median,10,5,66,10,15,41.13391680827522,32.34715931316112,51.38024964685853
six_workloads,scaling,network_size,Algorand,10 nodes,tps_positive_commit,iqr_pct,mean,30,30,399,12,17,27.795444845641345,22.808860598698182,34.20406754470706
six_workloads,scaling,network_size,Algorand,10 nodes,tps_positive_commit,iqr_pct,median,30,30,399,12,17,9.779051285469938,6.102008511509074,14.959777293833827
six_workloads,scaling,network_size,Algorand,10 nodes,tps_positive_commit,sample_std_pct,mean,30,30,399,12,17,22.19237032406649,19.001076156896684,23.85734838963138
six_workloads,scaling,network_size,Algorand,10 nodes,tps_positive_commit,sample_std_pct,median,30,30,399,12,17,10.520175541123107,7.256317037550715,12.237085236009097
six_workloads,scaling,network_size,Algorand,40 nodes,tps_positive_commit,iqr_pct,mean,30,30,388,11,13,29.90948379452194,24.087650557587498,36.96519967140818
six_workloads,scaling,network_size,Algorand,40 nodes,tps_positive_commit,iqr_pct,median,30,30,388,11,13,19.426077185284722,14.620736719180103,27.32983764476443
six_workloads,scaling,network_size,Algorand,40 nodes,tps_positive_commit,sample_std_pct,mean,30,30,388,11,13,25.28120089341735,21.626881028801353,26.591958751728896
six_workloads,scaling,network_size,Algorand,40 nodes,tps_positive_commit,sample_std_pct,median,30,30,388,11,13,22.174993136653157,15.428295355712544,23.32970064769801
six_workloads,scaling,network_size,Diem,10 nodes,tps_positive_commit,iqr_pct,mean,30,30,383,11,14,25.110984277634294,19.579475103404697,28.897884342786597
six_workloads,scaling,network_size,Diem,10 nodes,tps_positive_commit,iqr_pct,median,30,30,383,11,14,13.38620819610287,10.315825538791632,21.209984990846923
six_workloads,scaling,network_size,Diem,10 nodes,tps_positive_commit,sample_std_pct,mean,30,30,383,11,14,19.743166684562244,17.010126456441338,20.462116135564607
six_workloads,scaling,network_size,Diem,10 nodes,tps_positive_commit,sample_std_pct,median,30,30,383,11,14,12.569701688186171,10.447318805743732,15.300990741601813
six_workloads,scaling,network_size,Diem,40 nodes,tps_positive_commit,iqr_pct,mean,30,30,439,9,25,19.76381584198611,16.961896258361527,25.64207935401002
six_workloads,scaling,network_size,Diem,40 nodes,tps_positive_commit,iqr_pct,median,30,30,439,9,25,12.467279764661821,8.436992059806844,15.756046122391377
six_workloads,scaling,network_size,Diem,40 nodes,tps_positive_commit,sample_std_pct,mean,30,30,439,9,25,19.022196905530627,15.735051798829316,19.772495871665004
six_workloads,scaling,network_size,Diem,40 nodes,tps_positive_commit,sample_std_pct,median,30,30,439,9,25,16.250937830768336,9.278123288857108,16.37504245661573
six_workloads,scaling,network_size,Ethereum,10 nodes,tps_positive_commit,iqr_pct,mean,30,30,402,11,16,37.91409322076858,30.980653539807427,43.723057663869234
six_workloads,scaling,network_size,Ethereum,10 nodes,tps_positive_commit,iqr_pct,median,30,30,402,11,16,30.18624781170979,19.722317338736683,34.92737046140868
six_workloads,scaling,network_size,Ethereum,10 nodes,tps_positive_commit,sample_std_pct,mean,30,30,402,11,16,30.490815250461893,26.32714479970756,31.58919280259687
six_workloads,scaling,network_size,Ethereum,10 nodes,tps_positive_commit,sample_std_pct,median,30,30,402,11,16,25.41070670197355,19.836615369701804,28.602183824484467
six_workloads,scaling,network_size,Ethereum,40 nodes,tps_positive_commit,iqr_pct,mean,30,30,390,13,13,17.62455736195312,14.627659518921527,22.066503795404458
six_workloads,scaling,network_size,Ethereum,40 nodes,tps_positive_commit,iqr_pct,median,30,30,390,13,13,13.107089679284876,9.83153228526054,18.30417630457826
six_workloads,scaling,network_size,Ethereum,40 nodes,tps_positive_commit,sample_std_pct,mean,30,30,390,13,13,15.411966519271106,13.24851220004274,15.926391626713674
six_workloads,scaling,network_size,Ethereum,40 nodes,tps_positive_commit,sample_std_pct,median,30,30,390,13,13,12.610444785633042,10.122732189409591,13.845794493464407
six_workloads,scaling,network_size,Quorum,10 nodes,tps_positive_commit,iqr_pct,mean,30,15,147,2,17,61.7568752209488,34.599076535600084,69.56181304610858
six_workloads,scaling,network_size,Quorum,10 nodes,tps_positive_commit,iqr_pct,median,30,15,147,2,17,61.67122711008209,24.77998451800303,71.37304416405686
six_workloads,scaling,network_size,Quorum,10 nodes,tps_positive_commit,sample_std_pct,mean,30,15,147,2,17,54.90659244844132,35.674004600152514,58.22634550485339
six_workloads,scaling,network_size,Quorum,10 nodes,tps_positive_commit,sample_std_pct,median,30,15,147,2,17,46.233727524078404,32.96518822131928,51.045729453495
six_workloads,scaling,network_size,Quorum,40 nodes,tps_positive_commit,iqr_pct,mean,30,15,172,2,18,51.54386467103047,35.17815984509157,70.97515933991993
six_workloads,scaling,network_size,Quorum,40 nodes,tps_positive_commit,iqr_pct,median,30,15,172,2,18,62.69349845201238,15.267175572519081,73.36391059526544
six_workloads,scaling,network_size,Quorum,40 nodes,tps_positive_commit,sample_std_pct,mean,30,15,172,2,18,64.2113833243342,41.58448592232,66.29992446515239
six_workloads,scaling,network_size,Quorum,40 nodes,tps_positive_commit,sample_std_pct,median,30,15,172,2,18,56.99142296409814,38.43395380152042,59.305730035000764
six_workloads,scaling,network_size,Solana,10 nodes,tps_positive_commit,iqr_pct,mean,30,30,327,2,15,59.685196638180415,44.51855057114679,63.784090295069895
six_workloads,scaling,network_size,Solana,10 nodes,tps_positive_commit,iqr_pct,median,30,30,327,2,15,57.10715491724348,32.87611776465448,58.936666842337566
six_workloads,scaling,network_size,Solana,10 nodes,tps_positive_commit,sample_std_pct,mean,30,30,327,2,15,49.72431052957488,39.379126727012846,50.01933396008957
six_workloads,scaling,network_size,Solana,10 nodes,tps_positive_commit,sample_std_pct,median,30,30,327,2,15,49.79054254265417,35.35356301971734,50.980911154165454
six_workloads,scaling,network_size,Solana,40 nodes,tps_positive_commit,iqr_pct,mean,30,6,66,2,13,36.054047329239076,16.71759271400636,47.30674839470157
six_workloads,scaling,network_size,Solana,40 nodes,tps_positive_commit,iqr_pct,median,30,6,66,2,13,38.21888511785765,12.543740874324795,51.504976010042775
six_workloads,scaling,network_size,Solana,40 nodes,tps_positive_commit,sample_std_pct,mean,30,6,66,2,13,39.9492214685568,19.578499465208406,42.88094407164347
six_workloads,scaling,network_size,Solana,40 nodes,tps_positive_commit,sample_std_pct,median,30,6,66,2,13,35.336532143088704,18.323297043533824,41.35423858815475
legacy_three_workloads,topology,mode,Algorand,fat-tree,tps_positive_commit,iqr_pct,mean,6,6,78,13,13,16.83542843532045,7.01792493773504,25.624591996700325
legacy_three_workloads,topology,mode,Algorand,fat-tree,tps_positive_commit,iqr_pct,median,6,6,78,13,13,11.341366701483857,1.6344983847704908,14.141447636770913
legacy_three_workloads,topology,mode,Algorand,fat-tree,tps_positive_commit,sample_std_pct,mean,6,6,78,13,13,11.93939664125115,8.484799929093372,14.203592348451913
legacy_three_workloads,topology,mode,Algorand,fat-tree,tps_positive_commit,sample_std_pct,median,6,6,78,13,13,7.6085478706174685,5.313336879111243,8.625511541837488
legacy_three_workloads,topology,mode,Algorand,full mesh,tps_positive_commit,iqr_pct,mean,6,6,79,13,14,6.3774618097647435,3.988936189170805,12.884479602413176
legacy_three_workloads,topology,mode,Algorand,full mesh,tps_positive_commit,iqr_pct,median,6,6,79,13,14,3.4255178524008065,1.7410700869702942,9.510327035516447
legacy_three_workloads,topology,mode,Algorand,full mesh,tps_positive_commit,sample_std_pct,mean,6,6,79,13,14,7.588333524869608,4.912173252799988,9.0225330755856
legacy_three_workloads,topology,mode,Algorand,full mesh,tps_positive_commit,sample_std_pct,median,6,6,79,13,14,6.541506122110542,3.102847838355862,7.7891925053611715
legacy_three_workloads,topology,mode,Algorand,hypercube,tps_positive_commit,iqr_pct,mean,6,6,78,13,13,10.107078868441159,6.182903941590164,24.357985492111602
legacy_three_workloads,topology,mode,Algorand,hypercube,tps_positive_commit,iqr_pct,median,6,6,78,13,13,8.483874894142017,2.7849207673714704,14.698282763262972
legacy_three_workloads,topology,mode,Algorand,hypercube,tps_positive_commit,sample_std_pct,mean,6,6,78,13,13,11.29567485279736,7.057218164903307,14.241903278055247
legacy_three_workloads,topology,mode,Algorand,hypercube,tps_positive_commit,sample_std_pct,median,6,6,78,13,13,7.989430387418922,4.222629699203792,9.016010501251987
legacy_three_workloads,topology,mode,Algorand,scale-free,tps_positive_commit,iqr_pct,mean,6,6,78,13,13,21.655166521950417,10.506347360127599,38.791625336927176
legacy_three_workloads,topology,mode,Algorand,scale-free,tps_positive_commit,iqr_pct,median,6,6,78,13,13,7.660789328091352,3.6369575122014304,15.81313383061676
legacy_three_workloads,topology,mode,Algorand,scale-free,tps_positive_commit,sample_std_pct,mean,6,6,78,13,13,17.94333518451642,12.096981375871678,22.655118755567578
legacy_three_workloads,topology,mode,Algorand,scale-free,tps_positive_commit,sample_std_pct,median,6,6,78,13,13,7.654623943775064,4.6876775647560915,9.811224389478324
legacy_three_workloads,topology,mode,Algorand,torus,tps_positive_commit,iqr_pct,mean,6,6,78,13,13,16.006391431468984,7.895766264225555,27.628532811400774
legacy_three_workloads,topology,mode,Algorand,torus,tps_positive_commit,iqr_pct,median,6,6,78,13,13,8.066735840044796,1.8044334589343582,10.624175180507786
legacy_three_workloads,topology,mode,Algorand,torus,tps_positive_commit,sample_std_pct,mean,6,6,78,13,13,12.717856092603219,7.854905438414524,16.009082020356292
legacy_three_workloads,topology,mode,Algorand,torus,tps_positive_commit,sample_std_pct,median,6,6,78,13,13,5.551096430132872,3.323731138283517,6.619166239087415
legacy_three_workloads,topology,mode,Diem,fat-tree,tps_positive_commit,iqr_pct,mean,6,6,102,11,23,20.317974549153153,11.850299220251873,24.899180172799802
legacy_three_workloads,topology,mode,Diem,fat-tree,tps_positive_commit,iqr_pct,median,6,6,102,11,23,11.007864118587214,3.8576644304368104,17.046013819713746
legacy_three_workloads,topology,mode,Diem,fat-tree,tps_positive_commit,sample_std_pct,mean,6,6,102,11,23,14.543926043677677,10.7421057504285,17.14592208731393
legacy_three_workloads,topology,mode,Diem,fat-tree,tps_positive_commit,sample_std_pct,median,6,6,102,11,23,11.000512348421278,5.487412772199356,13.71835973506525
legacy_three_workloads,topology,mode,Diem,full mesh,tps_positive_commit,iqr_pct,mean,6,6,76,12,13,9.663716123959071,5.612611093354295,14.38398737614336
legacy_three_workloads,topology,mode,Diem,full mesh,tps_positive_commit,iqr_pct,median,6,6,76,12,13,6.703127157166966,2.593302420542988,9.142514094267552
legacy_three_workloads,topology,mode,Diem,full mesh,tps_positive_commit,sample_std_pct,mean,6,6,76,12,13,8.418184284229094,6.146768346035899,9.529021597461824
legacy_three_workloads,topology,mode,Diem,full mesh,tps_positive_commit,sample_std_pct,median,6,6,76,12,13,6.706749794607104,3.573842979273775,8.7493693435458
legacy_three_workloads,topology,mode,Diem,hypercube,tps_positive_commit,iqr_pct,mean,6,6,68,9,13,7.449816822998436,2.9900248593578995,17.808954508212718
legacy_three_workloads,topology,mode,Diem,hypercube,tps_positive_commit,iqr_pct,median,6,6,68,9,13,5.411145096614383,1.6572229213037877,7.4888547854111005
legacy_three_workloads,topology,mode,Diem,hypercube,tps_positive_commit,sample_std_pct,mean,6,6,68,9,13,7.852802780603381,3.6799265990468473,9.788255716631214
legacy_three_workloads,topology,mode,Diem,hypercube,tps_positive_commit,sample_std_pct,median,6,6,68,9,13,4.2478357500356125,2.649755971673209,5.037874600874302
legacy_three_workloads,topology,mode,Diem,scale-free,tps_positive_commit,iqr_pct,mean,6,6,93,12,19,5.161934352203014,2.9184402213193485,6.777574303777942
legacy_three_workloads,topology,mode,Diem,scale-free,tps_positive_commit,iqr_pct,median,6,6,93,12,19,5.53734501486082,2.2257455919977245,7.611378927105528
legacy_three_workloads,topology,mode,Diem,scale-free,tps_positive_commit,sample_std_pct,mean,6,6,93,12,19,5.586255187132529,3.377512038994771,6.83186934099216
