blockchain,mode,workload,cores,ram,secondaries,dataset,link_strategy,network_size,dynamic,metric,statistic,n_metric,point_estimate,ci_lower,ci_upper
Diem,fat-tree,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,23.442285828113828,10.064106933577953,33.91486366174394
Diem,fat-tree,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,25,25.290440021233795,9.547129907078412,30.019580880283744
Diem,fat-tree,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,25,15.474380996367225,11.472913647787262,18.509946329561387
Diem,fat-tree,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,7.89286620448417,2.451666076572934,16.931316266701863
Diem,fat-tree,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,8.511315105500955,4.312834186222272,11.267237657606284
Diem,fat-tree,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,23,22.653993107972724,8.564015987065494,39.442515387637144
Diem,fat-tree,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,23,18.202627183534485,12.08777990591455,22.662510927343355
Diem,fat-tree,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,11,8.758440200300916,3.0320351669003966,23.496749629397577
Diem,fat-tree,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,11,10.699295271974119,4.973422989341887,14.602307576209279
Diem,fat-tree,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,23,18.706533640469562,8.804437204164,30.74731102467548
Diem,fat-tree,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,23,15.075287986386288,10.472709017179046,18.366114508590133
Diem,full mesh,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,18.440909536953317,3.560734311134198,38.792786659264706
Diem,full mesh,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,15.213060215959631,9.736219081993994,18.80906212477381
Diem,full mesh,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,11,22.28776014260472,8.23739241602745,32.376866169256175
Diem,full mesh,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,11,14.268071290352593,8.756997648689302,18.069387333097595
Diem,full mesh,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,17.103701399340732,5.253303470690366,23.084324212009626
Diem,full mesh,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,9.797685080958818,6.617750823049193,11.597035975883013
Diem,full mesh,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,11,15.308596099713435,6.26006797710433,31.087913404625887
Diem,full mesh,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,11,13.58203386786452,7.7082980049147825,17.11898361508916
Diem,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,12,10.099970397501227,4.266611169815778,26.948408250047866
Diem,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,12,13.11279235787613,6.57071547150929,17.618719788173788
Diem,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,14.66544965376039,2.893722991094828,19.996353893979027
Diem,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,7.809288574913781,5.296659328393858,9.144784961384214
Diem,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,19.486019864889727,7.288019920502136,30.199416819519804
Diem,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,13.623141663500762,8.737677317535999,16.706338147208385
Diem,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,12,16.16138346423879,6.19608072844439,33.409378378412335
Diem,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,12,15.332389301425199,8.132684052847358,20.110322635200053
Diem,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,13.546571639950487,4.25022247845779,21.363786070690328
Diem,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,10.158969928857,5.844851492719471,13.121228406154607
Diem,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,10.490242075048196,2.219428355287933,22.964101890430047
Diem,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,10.827538710911252,6.37106875699016,13.873161927256035
Diem,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,21.11811654568155,5.279010866648727,26.741197724076617
Diem,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,11.500774742099981,8.038674365494094,13.480718851829804
Diem,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,12,5.986876279138658,1.7279178583935249,18.556666573732848
Diem,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,12,8.938792169813249,4.061841897498395,11.931892234538433
Diem,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,10.062698558539978,4.026066638567063,17.456821426792047
Diem,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,10.189908869881183,4.789100598036201,13.82782681791704
Diem,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,12,11.153441130033608,5.157104929119904,23.842418817396055
Diem,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,12,10.728959085320398,6.013422452265197,13.751494739292905
Diem,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,13.30025584498396,3.7103188895024792,29.69324427664679
Diem,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,12.794848001525402,7.88200776780212,15.748410316991878
Diem,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,9,37.38205340207828,8.58637601859482,56.02681801194943
Diem,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,9,23.360463444052534,13.298944971073613,28.897994537276134
Diem,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,10.483694290469625,3.817560689593657,20.534083266344503
Diem,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,7.925699776935484,4.332879265525641,10.07030435579448
Diem,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,10,18.915558252726676,4.3045592245196165,40.50820070119806
Diem,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,10,16.52056701210821,8.64961619097801,21.376824744310078
Diem,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,13.470685048241384,5.098461869654564,26.945482904402226
Diem,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,11.520507089358604,6.959304310856263,14.140562810353563
Diem,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,10,21.803501275462317,3.017872412437713,48.924691610103295
Diem,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,10,20.486631890366482,8.601691160030416,27.628258994086067
Diem,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,19.490487357080237,5.313650670720491,36.4612657602797
Diem,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,14.710047152082877,8.148723113935734,18.305992523971625
Diem,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,11,14.554238659112404,4.561467407778728,28.479382808396537
Diem,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,11,12.718300819625002,7.079972937119327,16.98542542444567
Diem,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,12,12.199084119510184,4.810422865065838,20.306066379982866
Diem,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,12,9.017522354558187,5.572819885507673,10.90806223292568
Diem,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,9,10.669733983358528,2.556183345089418,19.356184016261505
Diem,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,9,8.733520187736321,4.531819705100501,11.260056513736004
Diem,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,13.102077749014905,4.58982022724465,38.63235129464135
Diem,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,18.764316031872802,9.349143376090707,25.331314654390503
Diem,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,19,20.02170208678946,9.037784321954682,25.323736082341668
Diem,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,19,13.013129912740556,8.881755937500904,16.40223302815221
Diem,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,12,20.840393621511925,7.842054850677097,37.403339976527846
Diem,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,12,17.31813735592228,10.478042928622083,21.725254271450716
Diem,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,18,12.47711193340934,6.529128869392135,20.585074014480938
Diem,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,18,9.650937352524332,6.761761062652831,11.753996576367324
Diem,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,14,18.660903955070925,6.046415638473674,33.60999630312664
Diem,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,14,16.24005826233523,8.809295920253483,21.910547739680403
Diem,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,16,18.2183128336483,8.237485140934046,36.941931541071675
Diem,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,16,15.914420135014783,9.595729189711788,20.569688663757862
Diem,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,13.858780290959162,3.2696455222469787,28.14140574825041
Diem,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,11.883494571319726,6.447960778503689,14.461937102874492
Diem,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,17,16.972432081908426,6.549835940003506,27.077674257421485
Diem,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,17,12.841073930048559,8.786008642539613,16.02643045525248
Diem,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,8.550304576445484,2.4136783066426264,22.045474097035154
Diem,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,9.929521567605567,5.294552988432196,13.259910517447754
Diem,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,19,19.91851716868078,7.005605945617215,30.97099510863186
Diem,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,19,14.879089255171678,10.396571617585543,18.011373826712152
Diem,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,12,7.086907082462788,2.915430595427816,23.095541644658113
Diem,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,12,10.219641777411434,4.99230778373866,13.581768679400462
Diem,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,19,20.956300526171482,10.931001645727813,31.316477478157154
Diem,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,19,14.360116452087883,9.849474996332248,17.66754841241041
Diem,torus,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,18.47122409268933,6.560800181938149,57.434405275269725
Diem,torus,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,21.832647166744216,11.457578922864052,27.915004569413718
Diem,torus,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,10,17.93795970007255,4.270965031322603,33.752492213747814
Diem,torus,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,10,15.57543313106978,7.630349063364491,19.824860544549754
Diem,torus,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,11.739408458976616,2.451989554363802,28.711728406486014
Diem,torus,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,14.648809141206145,8.166449351491284,20.049701994901355
Diem,torus,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,9,13.860481556308823,2.4107643704901,27.99863033557002
Diem,torus,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,9,12.499139234765918,6.573934397447504,15.941865771830367
Diem,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,32.084646186188564,8.589184237951217,51.618884775368365
Diem,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,24.83408709504058,16.00838605403708,31.12059170076439
Diem,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,19.186461906694674,3.806968980572621,38.30247183861904
Diem,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,15.154511234098788,9.32332072449961,18.724036567084365
Diem,torus,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,12,13.012730288617792,5.040788800986575,24.575288660693687
Diem,torus,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,12,9.985315774911136,5.172248869049512,13.080629172217503
Diem,torus,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,11,18.706716538121327,4.630557954151044,33.27857782500772
Diem,torus,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,11,15.557540869003272,8.576570869026572,19.34130068575543
Diem,torus,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,12,25.76500934661312,8.445236634736709,35.39545189743089
Diem,torus,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,12,16.58579290310828,9.984826393118338,21.999224120601625
Diem,torus,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,12,19.635315877483848,7.107365071854074,26.49432859195141
Diem,torus,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,12,11.447742877742169,7.846898893739084,13.55000011539983
Diem,torus,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,17.258427387062337,5.137702742939827,32.79416642100089
Diem,torus,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,14.604721655946642,8.73842081686065,18.375765777980558
Diem,torus,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,14.423901140351868,4.922349614985096,24.229827155326834
Diem,torus,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,10.45192672829166,6.728288220995631,12.994309927359025
Ethereum,fat-tree,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,16.667368542400155,6.536204275362266,25.78577593515333
Ethereum,fat-tree,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,13.04265840371914,7.212839674913866,17.976812523202682
Ethereum,fat-tree,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,24.03970312489114,8.98192454503359,43.95926067389208
Ethereum,fat-tree,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,19.946709662234085,12.42696197106486,24.846900295459697
Ethereum,fat-tree,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,14,15.58255260510205,6.961623397071411,29.563063433032703
Ethereum,fat-tree,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,14,12.078943332135715,7.127898032197334,15.292530522562707
Ethereum,fat-tree,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,15.686001839238907,4.5991531846776095,24.173478696885187
Ethereum,fat-tree,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,11.980036669328209,6.796550477046673,15.71330473912475
Ethereum,fat-tree,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,16.90388808557325,6.389482639156622,39.52702524852551
Ethereum,fat-tree,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,17.282141058480637,10.664591421963475,21.415091054832864
Ethereum,fat-tree,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,19.272498205364915,5.400339578846588,32.635670477787045
Ethereum,fat-tree,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,15.533782837910385,9.535560785024828,20.349263950903122
Ethereum,fat-tree,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,18.74061794633379,6.2685208064775955,29.726881970401045
Ethereum,fat-tree,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,13.116709044852826,7.844919173289522,16.599481489237082
Ethereum,fat-tree,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,26.098566275008817,9.199543585153751,48.709798435022826
Ethereum,fat-tree,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,19.924316815508874,12.281150576191195,25.076043626816908
Ethereum,fat-tree,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,14,31.203740033734714,14.256871844563886,45.179513793040705
Ethereum,fat-tree,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,14,21.5212184219119,14.591843468364129,26.3698506236017
Ethereum,fat-tree,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,12.170923872018594,4.46522379831644,19.904909969263656
Ethereum,fat-tree,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,8.628118375322403,5.461027465597298,10.768698335540481
Ethereum,fat-tree,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,27.607452106542414,10.102632021171914,49.99160579395742
Ethereum,fat-tree,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,22.996497880765222,14.824613715564462,28.124784476465287
Ethereum,fat-tree,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,26.97911351806187,9.479239740694494,40.779630888788915
Ethereum,fat-tree,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,17.062733813747183,11.908159738457705,20.179058111424215
Ethereum,full mesh,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,11,27.753864877788587,7.05745625258877,38.03371890194989
Ethereum,full mesh,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,11,17.801736314693326,11.248939724288046,21.61910181609791
Ethereum,full mesh,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,17.61478269139778,5.33297480992415,37.871339255337105
Ethereum,full mesh,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,16.30325456293375,9.959460061268382,20.483205971801038
Ethereum,full mesh,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,23.88846054613979,8.465204466406913,31.84479691994097
Ethereum,full mesh,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,14.590506535371382,9.74188611283741,17.449120757604078
Ethereum,full mesh,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,17.58471576258465,4.845720147115451,38.72785569487782
Ethereum,full mesh,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,16.554439612988986,8.530642651529542,21.818622323237484
Ethereum,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,14.819643566803778,6.649235672815861,27.17434740637668
Ethereum,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,12.141425560984537,7.601009371574912,15.484324707819948
Ethereum,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,20.40445376152287,7.739300042831927,30.282226520986658
Ethereum,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,12.939650990630678,8.170676860627829,15.952064474883556
Ethereum,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,19.024300925092124,1.9466178728404904,32.20454435325009
Ethereum,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,16.481709199477162,9.398354599618365,21.788886010153107
Ethereum,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,16.232056887036578,5.855320805028892,30.997295927411535
Ethereum,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,15.000575653144578,8.608256726958805,19.689884341987426
Ethereum,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,13.064518148146787,3.191053586248887,32.656967501684534
Ethereum,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,12.287279429115069,5.949782098651763,16.04946496251762
Ethereum,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,11.951152555214046,4.302364761171904,27.19530711208022
Ethereum,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,12.111283911792569,7.489732461827312,15.080266339829892
Ethereum,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,14.348664264325924,2.3802430487577206,25.5098128692803
Ethereum,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,11.609124822485589,7.311978520411125,14.793759329062757
Ethereum,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,24.232745590541786,8.677606815495723,31.721354450644274
Ethereum,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,14.198432835717819,9.293294142298073,17.129449419078192
Ethereum,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,15.894231722724092,4.849984290084724,31.29109701162834
Ethereum,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,12.52976008223495,8.068063003435045,15.267804236371777
Ethereum,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,16.3163079332614,4.259555593120064,32.345396478435646
Ethereum,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,13.353333741670731,8.397690807401826,16.54238630840662
Ethereum,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,12,22.008981690992723,7.707822509006875,31.576870281552097
Ethereum,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,12,13.919939487098166,8.957431716302901,17.008213442969836
Ethereum,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,15.130558700796332,3.5610659911662017,36.90403692978048
Ethereum,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,14.930100888041089,8.831421865754493,18.567416188065796
Ethereum,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,14.71416674639562,4.890061599140262,39.636174283284085
Ethereum,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,15.108663506144222,9.85826111760549,18.540470009625476
Ethereum,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,7.526748762056331,1.1778497041679235,28.706698382444486
Ethereum,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,13.668488949201603,4.961993130661285,18.81328987322689
Ethereum,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,20.156949943751076,5.170166450005466,37.27737341878615
Ethereum,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,17.93695207667713,10.143730852466973,23.729115307730275
Ethereum,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,13.58521252645416,2.9840085496004773,22.477072897452967
Ethereum,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,11.793059317624039,6.277437740610439,15.566302019458417
Ethereum,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,14,18.83909338720684,5.1978474539275785,29.231996133677224
Ethereum,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,14,14.68123628794758,9.12976051980714,18.86364418034897
Ethereum,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,12.859141033499972,2.643564857936465,24.862742233757764
Ethereum,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,10.622844949387769,6.7668134912971745,13.002546205384368
Ethereum,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,9.549877094859468,3.2589045698209276,46.62369854043756
Ethereum,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,16.553123148416105,4.713340046608452,23.65371928026385
Ethereum,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,20.695173546198642,4.535727939983026,31.979518010094342
Ethereum,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,14.388879573975624,9.90953621074379,17.26373126118298
Ethereum,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,14,12.20505191661669,3.753559951659625,21.8205114720794
Ethereum,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,14,9.952709802557388,5.644078054585122,12.289999757124125
Ethereum,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,25.63502789943988,9.018821860684607,40.01062816720516
Ethereum,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,17.19400482214257,11.081467235534202,20.789968830679104
Ethereum,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,20.812177366626525,6.811166973970608,27.499563341715906
Ethereum,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,12.994477226226127,8.510751242519333,15.686445965041644
Ethereum,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,17.956528602478645,7.888807798202689,32.90950424948074
Ethereum,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,14.73779520236454,9.298134877696445,17.991565926211507
