hash,workload,run,mode,dataset,link_strategy,cores,ram,secondaries,network_size,dynamic,submit_number,commit_number,abort_number,average_load,average_throughput,average_latency,median_latency,start_bench,blockchain,MiB-Rx,MiB-Tx,energy,bandwidth,switch,latency
0d4d0e,visa,1,full-mesh,diablo,hop,8,16,10,1,0,540000,98525,0,1776.6,324.1,125.51,128.01,2024-05-04 22:10:17.980,diem,14.32,28.78,18.53300825130963,0.0,0,0
f0c304,paypal,1,full-mesh,diablo,hop,8,16,10,1,0,59990,59213,0,200.0,197.4,4.5,3.66,2024-05-04 21:47:50.816,diem,5.32,11.4,22.725446767261943,0.0,0,0
a5b2bc,gafam,1,full-mesh,diablo,hop,8,16,10,1,0,30320,30247,0,167.7,167.3,24.92,25.88,2024-05-08 17:36:11.374,diem,6.1,10.84,14.625169284780775,0.0,0,0
dd526f,dota,1,full-mesh,diablo,hop,8,16,10,1,0,3678700,44542,0,13314.6,161.2,68.67,63.62,2024-05-08 17:52:00.805,diem,19.83,30.45,21.510908633925993,0.0,0,0
80db0e,10000,1,hypercube,diablo,hop,8,16,10,1,0,1199990,40032,0,9483.7,316.4,70.61,71.39,2024-05-05 22:20:01.176,diem,72.61,132.97,10.730544608784287,0.0,0,0
9c09fb,gafam,1,hypercube,diablo,hop,8,16,10,1,0,30320,30194,0,167.7,167.0,23.18,22.7,2024-05-05 21:57:05.673,diem,12.54,27.21,14.252360260392717,0.0,0,0
bd1e59,paypal,1,hypercube,diablo,hop,8,16,10,1,0,59990,59214,0,199.9,197.4,4.98,4.27,2024-05-05 21:45:13.306,diem,4.98,10.83,16.330275721798976,0.0,0,0
1a923c,visa,1,hypercube,diablo,hop,8,16,10,1,0,540000,135165,0,1799.6,450.4,123.18,122.81,2024-05-05 22:07:52.093,diem,19.66,40.97,26.238840279819634,0.0,0,0
817e57,dota,1,hypercube,diablo,hop,8,16,10,1,0,3678700,38410,0,13302.0,138.9,58.51,53.33,2024-05-05 22:55:54.106,diem,56.28,94.28,18.553773351834103,0.0,0,0
4c92db,football,1,hypercube,diablo,hop,8,16,10,1,0,4056130,5588,0,23008.0,31.7,31.57,28.03,2024-05-05 22:39:03.769,diem,117.39,205.6,9.196409010091848,0.0,0,0
a871f3,visa,2,fat-tree-l,diablo,hop,8,16,10,1,0,540000,127665,0,1770.2,418.5,130.05,129.8,2024-06-04 19:14:45.146,diem,31.07,66.17,23.961066279904518,1.0,0,0
a871f3,visa,1,fat-tree-l,diablo,hop,8,16,10,1,0,540000,132708,0,1779.6,437.3,124.76,124.38,2024-06-04 19:03:16.821,diem,31.07,66.17,22.522550849247587,1.0,0,0
c882df,10000,2,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,41710,0,9998.1,347.5,67.39,64.6,2024-06-04 19:40:09.419,diem,150.58,262.89,11.611971269595607,1.0,0,0
c882df,10000,1,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,43297,0,9990.7,360.5,69.7,71.66,2024-06-04 19:26:42.035,diem,150.58,262.89,10.783435424190758,1.0,0,0
3a8bc4,dota,2,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,73111,0,11912.9,236.8,111.57,98.21,2024-06-04 20:51:48.839,diem,112.31,183.12,24.682734718387227,1.0,0,0
3a8bc4,dota,1,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,41656,0,13328.6,150.9,77.63,74.98,2024-06-04 20:34:30.025,diem,112.31,183.12,19.320035361242528,1.0,0,0
2d80cb,gafam,2,fat-tree-l,diablo,hop,8,16,10,1,0,30320,30178,0,167.6,166.9,35.48,36.42,2024-06-04 18:52:17.359,diem,21.59,47.55,13.255237070403789,1.0,0,0
2d80cb,gafam,1,fat-tree-l,diablo,hop,8,16,10,1,0,30320,28193,0,167.7,155.9,31.98,34.06,2024-06-04 18:41:32.952,diem,21.59,47.55,13.310519901571233,1.0,0,0
db0edd,football,2,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,1056,0,32576.5,8.5,71.8,80.1,2024-06-04 20:17:12.162,diem,240.09,401.06,8.12986962733449,1.0,0,0
db0edd,football,1,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,3369,0,24806.5,20.6,37.88,28.72,2024-06-04 19:59:06.237,diem,240.09,401.06,7.876756501875684,1.0,0,0
42beb2,paypal,2,fat-tree-l,diablo,hop,8,16,10,1,0,59990,58685,0,200.0,195.6,7.41,6.6,2024-06-04 18:29:48.577,diem,7.24,16.13,22.451075873030128,1.0,0,0
42beb2,paypal,1,fat-tree-l,diablo,hop,8,16,10,1,0,59990,59037,0,200.0,196.8,5.85,5.78,2024-06-04 18:18:13.260,diem,7.24,16.13,21.707708921975147,1.0,0,0
f516d8,10000,8,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,45475,0,9214.8,349.2,70.35,70.95,2025-07-01 15:28:46.092,diem,40.32,40.32,11.320332665207937,1.0,0,0
f516d8,10000,3,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,39340,0,9960.6,326.5,74.31,78.19,2025-07-01 14:21:12.298,diem,40.32,40.32,9.345507890345848,1.0,0,0
f516d8,10000,1,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,41823,0,9991.0,348.2,72.01,71.48,2025-07-01 13:54:18.129,diem,40.32,40.32,11.491952870574707,1.0,0,0
f516d8,10000,5,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,45700,0,9999.8,380.8,65.57,64.52,2025-07-01 14:47:58.491,diem,40.32,40.32,11.487579055129741,1.0,0,0
f516d8,10000,7,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,41339,0,9997.6,344.4,70.56,70.55,2025-07-01 15:15:06.755,diem,40.32,40.32,9.187533437950894,1.0,0,0
f516d8,10000,2,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,40790,0,9999.9,339.9,72.04,71.76,2025-07-01 14:07:49.801,diem,40.32,40.32,10.069737197987848,1.0,0,0
f516d8,10000,4,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,44151,0,9657.9,355.3,67.12,69.79,2025-07-01 14:34:51.494,diem,40.32,40.32,11.195386816728035,1.0,0,0
f516d8,10000,10,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,42268,0,9999.9,352.2,70.28,71.57,2025-07-01 15:55:34.720,diem,40.32,40.32,9.921756115287266,1.0,0,0
f516d8,10000,6,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,36294,0,9999.9,302.4,70.43,71.36,2025-07-01 15:01:35.116,diem,40.32,40.32,11.895619809311883,1.0,0,0
f516d8,10000,9,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,38774,0,9994.1,322.9,69.04,72.33,2025-07-01 15:41:59.401,diem,40.32,40.32,10.843549887038725,1.0,0,0
c2faba,gafam,8,fat-tree-l,diablo,hop,8,16,10,1,0,30320,30190,0,167.7,167.0,30.07,29.68,2025-07-01 09:29:12.110,diem,26.88,26.88,15.487725418589921,1.0,0,0
c2faba,gafam,3,fat-tree-l,diablo,hop,8,16,10,1,0,30320,30189,0,167.7,167.0,37.77,38.15,2025-07-01 08:35:10.309,diem,26.88,26.88,13.757155764101492,1.0,0,0
c2faba,gafam,1,fat-tree-l,diablo,hop,8,16,10,1,0,30320,29985,0,167.7,165.8,28.17,29.96,2025-07-01 08:13:58.498,diem,26.88,26.88,13.435296763063695,1.0,0,0
c2faba,gafam,5,fat-tree-l,diablo,hop,8,16,10,1,0,30320,30190,0,167.7,167.0,33.81,34.32,2025-07-01 08:56:41.103,diem,26.88,26.88,16.64910343495528,1.0,0,0
c2faba,gafam,7,fat-tree-l,diablo,hop,8,16,10,1,0,30320,29281,0,167.7,161.9,28.62,27.33,2025-07-01 09:18:34.358,diem,26.88,26.88,14.26281909548606,1.0,0,0
c2faba,gafam,2,fat-tree-l,diablo,hop,8,16,10,1,0,30320,21871,0,167.7,121.0,28.95,27.94,2025-07-01 08:24:40.519,diem,26.88,26.88,13.502024942630419,1.0,0,0
c2faba,gafam,4,fat-tree-l,diablo,hop,8,16,10,1,0,30320,18723,0,167.7,103.5,34.45,37.21,2025-07-01 08:46:03.560,diem,26.88,26.88,17.220577711514863,1.0,0,0
c2faba,gafam,10,fat-tree-l,diablo,hop,8,16,10,1,0,30320,30168,0,167.6,166.8,30.06,28.69,2025-07-01 09:50:33.370,diem,26.88,26.88,13.894094293060409,1.0,0,0
c2faba,gafam,6,fat-tree-l,diablo,hop,8,16,10,1,0,30320,30180,0,167.7,166.9,34.73,34.12,2025-07-01 09:07:37.786,diem,26.88,26.88,16.125321680903934,1.0,0,0
c2faba,gafam,9,fat-tree-l,diablo,hop,8,16,10,1,0,30320,26015,0,167.7,143.9,26.74,30.33,2025-07-01 09:39:43.588,diem,26.88,26.88,14.67273858369351,1.0,0,0
3a34db,dota,8,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,34285,0,13328.6,124.2,67.98,67.37,2025-07-01 21:14:14.500,diem,17.53,17.53,17.02079707396477,1.0,0,0
3a34db,dota,3,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,13858,0,13328.6,50.2,60.16,46.36,2025-07-01 19:48:14.451,diem,17.53,17.53,14.503374631484398,1.0,0,0
3a34db,dota,1,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,106390,0,12180.2,352.3,119.61,112.43,2025-07-01 19:13:58.298,diem,17.53,17.53,23.44743935328531,1.0,0,0
3a34db,dota,5,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,46558,0,12096.0,153.1,81.89,83.6,2025-07-01 20:22:55.862,diem,17.53,17.53,26.42289520909423,1.0,0,0
3a34db,dota,7,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,53274,0,12038.2,174.3,86.53,87.46,2025-07-01 20:57:29.481,diem,17.53,17.53,9.732249648211548,1.0,0,0
3a34db,dota,2,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,22335,0,13328.6,80.9,53.14,43.88,2025-07-01 19:31:14.365,diem,17.53,17.53,24.696936265942867,1.0,0,0
3a34db,dota,4,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,83129,0,11980.4,270.7,102.46,92.26,2025-07-01 20:05:32.370,diem,17.53,17.53,20.49617967258397,1.0,0,0
3a34db,dota,10,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,65064,0,12061.2,213.3,84.17,73.68,2025-07-01 21:48:51.476,diem,17.53,17.53,25.850032938073003,1.0,0,0
3a34db,dota,6,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,87200,0,8330.7,197.5,110.47,98.69,2025-07-01 20:40:11.781,diem,17.53,17.53,25.545997587288543,1.0,0,0
3a34db,dota,9,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,64761,0,12179.1,214.4,89.74,77.45,2025-07-01 21:31:33.866,diem,17.53,17.53,23.066367877692617,1.0,0,0
9c267c,visa,8,fat-tree-l,diablo,hop,8,16,10,1,0,540000,119642,0,1774.2,393.1,131.09,127.39,2025-07-01 13:19:02.238,diem,16.13,16.13,24.995085777702382,1.0,0,0
9c267c,visa,3,fat-tree-l,diablo,hop,8,16,10,1,0,540000,113730,0,1779.1,374.7,128.8,127.83,2025-07-01 12:20:39.930,diem,16.13,16.13,22.403329949643297,1.0,0,0
9c267c,visa,1,fat-tree-l,diablo,hop,8,16,10,1,0,540000,112484,0,1780.1,370.8,123.6,119.05,2025-07-01 11:57:32.677,diem,16.13,16.13,25.79483574858902,1.0,0,0
9c267c,visa,5,fat-tree-l,diablo,hop,8,16,10,1,0,540000,120887,0,1775.9,397.6,129.62,126.94,2025-07-01 12:43:53.341,diem,16.13,16.13,20.306909790420914,1.0,0,0
9c267c,visa,2,fat-tree-l,diablo,hop,8,16,10,1,0,540000,130113,0,1773.6,427.3,122.24,120.25,2025-07-01 12:08:57.028,diem,16.13,16.13,26.211096881773667,1.0,0,0
9c267c,visa,4,fat-tree-l,diablo,hop,8,16,10,1,0,540000,112488,0,1774.9,369.7,131.98,129.63,2025-07-01 12:32:31.700,diem,16.13,16.13,23.584191638346226,1.0,0,0
9c267c,visa,10,fat-tree-l,diablo,hop,8,16,10,1,0,540000,120698,0,1786.4,399.3,127.68,127.04,2025-07-01 13:42:10.174,diem,16.13,16.13,22.568920972735885,1.0,0,0
9c267c,visa,6,fat-tree-l,diablo,hop,8,16,10,1,0,540000,112166,0,1787.4,371.3,127.65,116.86,2025-07-01 12:55:45.860,diem,16.13,16.13,17.59727403993721,1.0,0,0
804473,paypal,8,fat-tree-l,diablo,hop,8,16,10,1,0,59990,57868,0,200.0,192.9,7.62,6.39,2025-07-01 11:22:16.585,diem,16.13,16.13,20.77257840921284,1.0,0,0
804473,paypal,3,fat-tree-l,diablo,hop,8,16,10,1,0,59990,58734,0,200.0,195.8,6.84,5.89,2025-07-01 10:24:13.941,diem,16.13,16.13,18.436620231507472,1.0,0,0
804473,paypal,1,fat-tree-l,diablo,hop,8,16,10,1,0,59990,58945,0,200.0,196.5,7.94,6.03,2025-07-01 10:01:09.488,diem,16.13,16.13,21.2689666444964,1.0,0,0
804473,paypal,5,fat-tree-l,diablo,hop,8,16,10,1,0,59990,58169,0,200.0,193.9,8.81,6.53,2025-07-01 10:47:40.869,diem,16.13,16.13,25.731339892308178,1.0,0,0
804473,paypal,7,fat-tree-l,diablo,hop,8,16,10,1,0,59990,58944,0,200.0,196.5,7.2,6.21,2025-07-01 11:10:46.561,diem,16.13,16.13,23.4008772252571,1.0,0,0
804473,paypal,2,fat-tree-l,diablo,hop,8,16,10,1,0,59990,58658,0,200.0,195.6,6.45,5.84,2025-07-01 10:12:51.739,diem,16.13,16.13,21.565039792443187,1.0,0,0
804473,paypal,4,fat-tree-l,diablo,hop,8,16,10,1,0,59990,58023,0,200.0,193.4,8.14,6.63,2025-07-01 10:35:54.483,diem,16.13,16.13,20.94972945714683,1.0,0,0
804473,paypal,10,fat-tree-l,diablo,hop,8,16,10,1,0,59990,58740,0,200.0,195.8,6.8,5.86,2025-07-01 11:45:37.343,diem,16.13,16.13,19.708804019377467,1.0,0,0
804473,paypal,6,fat-tree-l,diablo,hop,8,16,10,1,0,59990,58892,0,200.0,196.3,7.22,6.03,2025-07-01 10:59:06.189,diem,16.13,16.13,20.74687171778512,1.0,0,0
804473,paypal,9,fat-tree-l,diablo,hop,8,16,10,1,0,59990,58841,0,200.0,196.2,6.84,5.81,2025-07-01 11:33:52.792,diem,16.13,16.13,23.330575225758107,1.0,0,0
43dce7,football,8,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,3100,0,25550.9,19.5,36.18,24.86,2025-07-01 18:20:29.695,diem,48.39,48.39,10.892219287881929,1.0,0,0
43dce7,football,3,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,6347,0,27616.9,43.2,52.29,44.59,2025-07-01 16:50:04.194,diem,48.39,48.39,8.102087103393576,1.0,0,0
43dce7,football,1,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,2835,0,20855.9,14.6,33.8,28.63,2025-07-01 16:14:00.679,diem,48.39,48.39,10.559867714995061,1.0,0,0
43dce7,football,5,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,8037,0,21369.6,42.3,49.88,42.47,2025-07-01 17:25:59.467,diem,48.39,48.39,9.175458232087797,1.0,0,0
43dce7,football,7,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,3237,0,26263.4,21.0,47.81,30.5,2025-07-01 18:02:32.592,diem,48.39,48.39,10.480312528528936,1.0,0,0
43dce7,football,2,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,3202,0,23556.4,18.6,62.58,65.6,2025-07-01 16:32:01.155,diem,48.39,48.39,6.9900656591554124,1.0,0,0
43dce7,football,4,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,4415,0,26154.5,28.5,29.97,25.66,2025-07-01 17:07:51.502,diem,48.39,48.39,10.55958711705085,1.0,0,0
43dce7,football,10,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,3930,0,25408.7,24.6,43.97,28.21,2025-07-01 18:56:35.215,diem,48.39,48.39,8.68790241612053,1.0,0,0
43dce7,football,6,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,3055,0,25069.6,18.9,46.82,29.93,2025-07-01 17:44:13.060,diem,48.39,48.39,8.465880377202872,1.0,0,0
43dce7,football,9,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,3645,0,19383.8,17.4,48.54,32.81,2025-07-01 18:38:34.272,diem,48.39,48.39,6.122499860470936,1.0,0,0
aaa637,football,1,full-mesh,diablo,hop,8,16,10,1,0,4056130,5471,0,25664.7,34.6,38.02,27.08,2024-06-04 09:37:28.434,diem,258.86,444.66,10.892592442006581,1.0,0,0
aaa637,football,2,full-mesh,diablo,hop,8,16,10,1,0,4056130,6421,0,26877.5,42.5,35.96,25.48,2024-06-04 09:54:21.167,diem,258.86,444.66,9.61858951589193,1.0,0,0
07272f,visa,1,full-mesh,diablo,hop,8,16,10,1,0,540000,146911,0,1774.3,482.7,117.59,115.41,2024-06-04 08:38:55.126,diem,32.73,71.25,24.40193527874135,1.0,0,0
07272f,visa,2,full-mesh,diablo,hop,8,16,10,1,0,540000,153967,0,1760.4,501.9,120.1,120.37,2024-06-04 08:50:35.404,diem,32.73,71.25,19.010678978955713,1.0,0,0
52e628,paypal,1,full-mesh,diablo,hop,8,16,10,1,0,59990,59400,0,200.0,198.0,3.29,3.1,2024-06-04 07:53:47.642,diem,7.04,16.2,19.02369798214857,1.0,0,0
52e628,paypal,2,full-mesh,diablo,hop,8,16,10,1,0,59990,59463,0,200.0,198.2,3.75,3.13,2024-06-04 08:05:22.220,diem,7.04,16.2,21.989002320145996,1.0,0,0
1e7cb3,dota,1,full-mesh,diablo,hop,8,16,10,1,0,3678700,62711,0,13322.0,227.1,67.02,66.58,2024-06-04 10:11:21.137,diem,124.67,208.09,16.539199729892392,1.0,0,0
1e7cb3,dota,2,full-mesh,diablo,hop,8,16,10,1,0,3678700,50953,0,13328.6,184.6,62.77,60.23,2024-06-04 10:27:51.080,diem,124.67,208.09,19.322203004633813,1.0,0,0
09a8ee,gafam,1,full-mesh,diablo,hop,8,16,10,1,0,30320,27127,0,167.6,150.0,25.01,25.17,2024-06-04 08:17:04.704,diem,22.34,50.75,15.935008127667686,1.0,0,0
09a8ee,gafam,2,full-mesh,diablo,hop,8,16,10,1,0,30320,21152,0,167.7,117.0,24.51,25.0,2024-06-04 08:27:59.412,diem,22.34,50.75,17.592472437038307,1.0,0,0
dea9cb,10000,1,full-mesh,diablo,hop,8,16,10,1,0,1199990,31773,0,10000.0,264.8,49.25,50.59,2024-06-04 09:02:40.981,diem,152.34,278.07,8.250789930298618,1.0,0,0
dea9cb,10000,2,full-mesh,diablo,hop,8,16,10,1,0,1199990,43091,0,9995.4,358.9,69.55,71.44,2024-06-04 09:16:09.587,diem,152.34,278.07,9.884120848923658,1.0,0,0
0d8347,visa,6,full-mesh,diablo,hop,8,16,10,1,0,540000,125691,0,1774.7,413.1,122.28,120.9,2025-06-27 17:04:44.099,diem,111.23,111.23,22.11234210900197,1.0,0,0
0d8347,visa,2,full-mesh,diablo,hop,8,16,10,1,0,540000,120033,0,1795.6,399.1,120.47,120.94,2025-06-27 16:18:00.679,diem,111.23,111.23,22.998236554602506,1.0,0,0
0d8347,visa,5,full-mesh,diablo,hop,8,16,10,1,0,540000,124205,0,1774.8,408.2,125.39,123.91,2025-06-27 16:52:58.762,diem,111.23,111.23,22.17257407685997,1.0,0,0
0d8347,visa,3,full-mesh,diablo,hop,8,16,10,1,0,540000,139474,0,1768.4,456.8,125.77,126.95,2025-06-27 16:29:39.006,diem,111.23,111.23,20.204090311224437,1.0,0,0
0d8347,visa,10,full-mesh,diablo,hop,8,16,10,1,0,540000,142920,0,1769.7,468.4,120.59,118.16,2025-06-27 17:51:20.899,diem,111.23,111.23,18.837892114657137,1.0,0,0
0d8347,visa,1,full-mesh,diablo,hop,8,16,10,1,0,540000,120026,0,1800.0,400.1,124.55,121.07,2025-06-27 16:06:18.941,diem,111.23,111.23,19.66778017219709,1.0,0,0
0d8347,visa,7,full-mesh,diablo,hop,8,16,10,1,0,540000,105360,0,1800.0,351.2,140.18,144.76,2025-06-27 17:16:22.439,diem,111.23,111.23,25.386106998145458,1.0,0,0
0d8347,visa,4,full-mesh,diablo,hop,8,16,10,1,0,540000,134630,0,1768.0,440.8,121.75,122.27,2025-06-27 16:41:18.631,diem,111.23,111.23,21.831087075503035,1.0,0,0
0d8347,visa,9,full-mesh,diablo,hop,8,16,10,1,0,540000,135700,0,1769.5,444.7,125.59,128.36,2025-06-27 17:39:50.172,diem,111.23,111.23,25.63156536814948,1.0,0,0
0d8347,visa,8,full-mesh,diablo,hop,8,16,10,1,0,540000,109221,0,1800.0,364.1,123.1,118.62,2025-06-27 17:28:06.719,diem,111.23,111.23,24.29892170941522,1.0,0,0
854944,dota,6,full-mesh,diablo,hop,8,16,10,1,0,3678700,87065,0,11792.4,279.1,100.94,84.63,2025-06-28 00:48:50.081,diem,120.9,120.9,17.02628055516338,1.0,0,0
854944,dota,2,full-mesh,diablo,hop,8,16,10,1,0,3678700,23944,0,13326.4,86.7,40.76,41.29,2025-06-27 23:40:17.393,diem,120.9,120.9,19.79202335043568,1.0,0,0
854944,dota,5,full-mesh,diablo,hop,8,16,10,1,0,3678700,46953,0,13328.6,170.1,55.8,53.7,2025-06-28 00:31:58.446,diem,120.9,120.9,24.531063126968927,1.0,0,0
854944,dota,3,full-mesh,diablo,hop,8,16,10,1,0,3678700,15169,0,13323.1,54.9,77.73,55.17,2025-06-27 23:57:38.776,diem,120.9,120.9,25.701564800482963,1.0,0,0
854944,dota,10,full-mesh,diablo,hop,8,16,10,1,0,3678700,31918,0,13328.6,115.6,42.95,43.88,2025-06-28 01:57:55.298,diem,120.9,120.9,20.849856923785733,1.0,0,0
854944,dota,1,full-mesh,diablo,hop,8,16,10,1,0,3678700,35767,0,13328.6,129.6,53.64,52.58,2025-06-27 23:23:19.193,diem,120.9,120.9,18.40136587708406,1.0,0,0
854944,dota,7,full-mesh,diablo,hop,8,16,10,1,0,3678700,26513,0,13323.9,96.0,74.42,54.24,2025-06-28 01:06:19.966,diem,120.9,120.9,22.422413168984775,1.0,0,0
854944,dota,4,full-mesh,diablo,hop,8,16,10,1,0,3678700,17914,0,13325.8,64.9,37.11,36.68,2025-06-28 00:14:40.267,diem,120.9,120.9,20.405915895299803,1.0,0,0
854944,dota,9,full-mesh,diablo,hop,8,16,10,1,0,3678700,47364,0,13323.9,171.5,58.45,61.94,2025-06-28 01:40:33.794,diem,120.9,120.9,18.371347823164328,1.0,0,0
854944,dota,8,full-mesh,diablo,hop,8,16,10,1,0,3678700,36211,0,13325.6,131.2,45.12,45.83,2025-06-28 01:23:29.158,diem,120.9,120.9,23.388001751099967,1.0,0,0
efbc85,gafam,6,full-mesh,diablo,hop,8,16,10,1,0,30320,23979,0,167.7,132.6,23.92,23.56,2025-06-27 13:16:15.990,diem,185.38,185.38,18.52877615817371,1.0,0,0
efbc85,gafam,5,full-mesh,diablo,hop,8,16,10,1,0,30320,22050,0,167.7,122.0,26.09,31.77,2025-06-27 13:05:42.038,diem,185.38,185.38,15.638383725058672,1.0,0,0
efbc85,gafam,3,full-mesh,diablo,hop,8,16,10,1,0,30320,16989,0,167.7,94.0,26.06,26.45,2025-06-27 12:44:02.298,diem,185.38,185.38,12.61239802388867,1.0,0,0
efbc85,gafam,10,full-mesh,diablo,hop,8,16,10,1,0,30320,29816,0,167.7,164.9,25.28,27.1,2025-06-27 13:59:16.559,diem,185.38,185.38,11.196417564187561,1.0,0,0
efbc85,gafam,1,full-mesh,diablo,hop,8,16,10,1,0,30320,28635,0,167.7,158.4,24.79,27.76,2025-06-27 12:22:24.648,diem,185.38,185.38,15.343684965709125,1.0,0,0
efbc85,gafam,7,full-mesh,diablo,hop,8,16,10,1,0,30320,14610,0,167.7,80.8,21.7,23.08,2025-06-27 13:26:56.467,diem,185.38,185.38,14.711117885457966,1.0,0,0
efbc85,gafam,4,full-mesh,diablo,hop,8,16,10,1,0,30320,21001,0,167.7,116.1,25.58,24.92,2025-06-27 12:54:57.083,diem,185.38,185.38,14.114266022060425,1.0,0,0
efbc85,gafam,9,full-mesh,diablo,hop,8,16,10,1,0,30320,19007,0,167.7,105.1,23.98,23.48,2025-06-27 13:48:32.689,diem,185.38,185.38,15.432382664253927,1.0,0,0
efbc85,gafam,8,full-mesh,diablo,hop,8,16,10,1,0,30320,21499,0,167.7,118.9,20.39,20.53,2025-06-27 13:37:46.539,diem,185.38,185.38,14.225798851895371,1.0,0,0
aea1d6,football,6,full-mesh,diablo,hop,8,16,10,1,0,4056130,8793,0,19732.5,42.8,34.63,30.5,2025-06-27 21:53:16.263,diem,333.68,333.68,9.937740925537227,1.0,0,0
aea1d6,football,2,full-mesh,diablo,hop,8,16,10,1,0,4056130,7050,0,24639.3,42.8,36.22,29.49,2025-06-27 20:41:02.812,diem,333.68,333.68,8.59612393655801,1.0,0,0
aea1d6,football,5,full-mesh,diablo,hop,8,16,10,1,0,4056130,9291,0,21301.2,48.8,34.4,27.22,2025-06-27 21:35:14.456,diem,333.68,333.68,8.981107065950074,1.0,0,0
aea1d6,football,3,full-mesh,diablo,hop,8,16,10,1,0,4056130,2939,0,25269.1,18.3,32.42,27.71,2025-06-27 20:59:12.173,diem,333.68,333.68,10.062158082006516,1.0,0,0
aea1d6,football,10,full-mesh,diablo,hop,8,16,10,1,0,4056130,5862,0,24933.2,36.0,31.02,29.31,2025-06-27 23:05:55.838,diem,333.68,333.68,8.239205392491668,1.0,0,0
aea1d6,football,1,full-mesh,diablo,hop,8,16,10,1,0,4056130,4500,0,21400.7,23.7,43.29,33.88,2025-06-27 20:23:06.347,diem,333.68,333.68,8.695163821961033,1.0,0,0
aea1d6,football,7,full-mesh,diablo,hop,8,16,10,1,0,4056130,5364,0,19614.8,25.9,38.31,32.29,2025-06-27 22:11:50.093,diem,333.68,333.68,10.702965990660163,1.0,0,0
aea1d6,football,4,full-mesh,diablo,hop,8,16,10,1,0,4056130,4156,0,19366.0,19.8,31.23,30.34,2025-06-27 21:17:31.885,diem,333.68,333.68,8.187042052103283,1.0,0,0
aea1d6,football,9,full-mesh,diablo,hop,8,16,10,1,0,4056130,3193,0,24362.0,19.2,38.88,29.89,2025-06-27 22:47:55.084,diem,333.68,333.68,10.456613512191657,1.0,0,0
aea1d6,football,8,full-mesh,diablo,hop,8,16,10,1,0,4056130,6706,0,25389.9,42.0,33.15,31.23,2025-06-27 22:29:54.773,diem,333.68,333.68,9.528498891793815,1.0,0,0
0a255c,paypal,6,full-mesh,diablo,hop,8,16,10,1,0,59990,59327,0,200.0,197.8,4.41,3.96,2025-06-27 15:08:02.500,diem,111.23,111.23,24.688074764940595,1.0,0,0
0a255c,paypal,2,full-mesh,diablo,hop,8,16,10,1,0,59990,59400,0,200.0,198.0,4.18,3.68,2025-06-27 14:21:30.919,diem,111.23,111.23,20.03685655049311,1.0,0,0
0a255c,paypal,5,full-mesh,diablo,hop,8,16,10,1,0,59990,59293,0,200.0,197.7,4.69,3.85,2025-06-27 14:56:20.310,diem,111.23,111.23,23.27858065988546,1.0,0,0
0a255c,paypal,3,full-mesh,diablo,hop,8,16,10,1,0,59990,59249,0,200.0,197.5,5.8,4.9,2025-06-27 14:33:14.369,diem,111.23,111.23,23.701413942542437,1.0,0,0
0a255c,paypal,10,full-mesh,diablo,hop,8,16,10,1,0,59990,59326,0,199.9,197.7,3.78,3.43,2025-06-27 15:54:27.116,diem,111.23,111.23,21.45759078035658,1.0,0,0
0a255c,paypal,1,full-mesh,diablo,hop,8,16,10,1,0,59990,59206,0,199.9,197.3,5.0,4.34,2025-06-27 14:10:03.340,diem,111.23,111.23,20.64633429670191,1.0,0,0
