blockchain,mode,workload,cores,ram,secondaries,dataset,link_strategy,network_size,dynamic,metric,unit,value_column,eligibility_column,n_observed,n_positive_commit,n_zero_commit,n_no_submission,n_tps_censored,n_metric,mean,minimum,maximum,q25,q75,sample_std,iqr,iqr_pct,sample_std_pct,delta_min,delta_max,delta_min_pct,delta_max_pct,range_abs,wcd_abs,wcd_pct
Solana,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,14.756016392437875,11.43951432217412,18.787711979326485,13.638657860230014,16.10908705753771,2.151811386364849,2.4704291973076966,16.74184367654766,14.582603658990266,-3.3165020702637555,4.03169558688861,-22.47559220633143,27.322384847408838,7.348197657152365,4.03169558688861,27.322384847408838
Solana,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,14.756016392437875,11.43951432217412,18.787711979326485,13.638657860230014,16.10908705753771,2.151811386364849,2.4704291973076966,16.74184367654766,14.582603658990266,-3.3165020702637555,4.03169558688861,-22.47559220633143,27.322384847408838,7.348197657152365,4.03169558688861,27.322384847408838
Solana,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,3.6230769230769226,1.5,6.0,2.9,4.4,1.305854666590586,1.5000000000000004,41.40127388535034,36.04269780398646,-2.1230769230769226,2.3769230769230774,-58.59872611464968,65.6050955414013,4.5,2.3769230769230774,65.6050955414013
Solana,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,91.90384615384616,78.32,109.62,85.87,93.65,9.264661838100677,7.780000000000001,8.465369324126387,10.080820581319003,-13.583846153846167,17.716153846153844,-14.780498012136443,19.276836158192086,31.30000000000001,17.716153846153844,19.276836158192086
Solana,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,14.80869953782197,13.166104789430412,18.539571896243647,13.721308259455974,15.538045623056387,1.4831719100768253,1.8167373636004136,12.268041221043067,10.015544621516218,-1.6425947483915593,3.730872358421676,-11.092093159134677,25.19378794129011,5.373467106813235,3.730872358421676,25.19378794129011
Solana,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,14.80869953782197,13.166104789430412,18.539571896243647,13.721308259455974,15.538045623056387,1.4831719100768253,1.8167373636004136,12.268041221043067,10.015544621516218,-1.6425947483915593,3.730872358421676,-11.092093159134677,25.19378794129011,5.373467106813235,3.730872358421676,25.19378794129011
Solana,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,16,15,1,0,0,15,38.43333333333333,16.8,90.8,25.35,44.65,20.793703259354626,19.299999999999997,50.21682567215958,54.10330423075792,-21.63333333333333,52.36666666666667,-56.28794449262792,136.25325238508242,74.0,52.36666666666667,136.25325238508242
Solana,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,16,15,1,0,0,15,65.59866666666667,47.86,76.58,62.089999999999996,71.2,9.193481282693629,9.110000000000007,13.887477387751792,14.014738027236774,-17.738666666666674,10.981333333333325,-27.04120002439075,16.740177645887098,28.72,17.738666666666674,27.04120002439075
Solana,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,16,15,1,0,0,16,21.28459086926944,16.562755414369974,26.28339987611661,19.539861501561685,22.294127738740933,2.659693828209067,2.754266237179248,12.940188768936315,12.495865410545035,-4.721835454899466,4.998809006847171,-22.18429042823098,23.48557713676527,9.720644461746637,4.998809006847171,23.48557713676527
Solana,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,16,15,1,0,0,15,20.973303666951868,16.562755414369974,26.28339987611661,19.377584498702085,21.979183149526875,2.432717991095457,2.6015986508247906,12.404334062659817,11.599116809283357,-4.4105482525818935,5.310096209164744,-21.029344363767063,25.318358487947652,9.720644461746637,5.310096209164744,25.318358487947652
Solana,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,0,13,0,0,13,21.167259006889626,17.4284199362163,26.63577652054332,19.515262419854285,22.550589538216688,2.850482819124797,3.035327118362403,14.339726827051388,13.466471110865168,-3.7388390706733254,5.468517513653694,-17.6633123327701,25.834792836775765,9.20735658432702,5.468517513653694,25.834792836775765
Solana,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,14,13,1,0,0,13,178.0846153846154,56.9,190.0,187.5,189.0,36.42709262242976,1.5,0.8422962291045742,20.454935168743763,-121.1846153846154,11.915384615384596,-68.04889637596648,6.690855686579402,133.1,121.1846153846154,68.04889637596648
Solana,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,14,13,1,0,0,13,18.854615384615382,15.82,21.42,18.9,19.62,1.7983817512077138,0.7200000000000024,3.818693647750003,9.538151346620001,-3.034615384615382,2.5653846153846196,-16.094814573048822,13.60613602056222,5.600000000000001,3.034615384615382,16.094814573048822
Solana,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,14,13,1,0,0,14,22.92962615483322,17.536618808991193,27.99941415434878,21.560562858358693,24.192460594329575,2.5979857686333276,2.631897735970881,11.478153713448647,11.330257855450082,-5.393007345842026,5.069787999515562,-23.519822387968855,22.11020783889635,10.462795345357588,5.393007345842026,23.519822387968855
Solana,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,14,13,1,0,0,13,23.104075610579972,17.536618808991193,27.99941415434878,22.210208593877585,24.208494036895186,2.6173325353496097,1.9982854430176005,8.649060350644508,11.328445160346789,-5.567456801588779,4.895338543768808,-24.097293029283943,21.188203442024328,10.462795345357588,5.567456801588779,24.097293029283943
Solana,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,0,13,0,0,13,22.380675283096046,17.493033824014102,27.20234123966704,19.37015217655273,24.28625516754648,3.3321067961504878,4.91610299099375,21.965838513848798,14.8883210805851,-4.887641459081944,4.8216659565709925,-21.838668392519608,21.543880582605833,9.709307415652937,4.887641459081944,21.838668392519608
Solana,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,16,14,2,0,0,14,507.9428571428572,417.3,684.8,452.625,524.225,75.61252149342334,71.60000000000002,14.096073799077514,14.88602909365405,-90.64285714285717,176.85714285714278,-17.84508943638205,34.818314771065346,267.49999999999994,176.85714285714278,34.818314771065346
Solana,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,16,14,2,0,0,14,69.90857142857143,55.99,83.16,66.61,75.4375,7.759952276957594,8.8275,12.627206964198136,11.100144257541105,-13.918571428571433,13.251428571428562,-19.909677946705905,18.955370279548784,27.169999999999995,13.918571428571433,19.909677946705905
Solana,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,16,14,2,0,0,16,23.03230829163323,20.474147705530758,26.59466152202346,21.046424320621146,24.689148929949052,1.9628096140140936,3.6427246093279066,15.815716615130457,8.521983941692499,-2.5581605861024705,3.562353230390233,-11.106835466559616,15.466766010961662,6.1205138164927035,3.562353230390233,15.466766010961662
Solana,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,16,14,2,0,0,14,22.960580245612675,20.770062207696444,25.495285458841156,21.273848987179548,24.355842900515622,1.720526502923976,3.081993913336074,13.42297921205621,7.493392956620665,-2.190518037916231,2.534705213228481,-9.540342685088705,11.039377864646143,4.725223251144712,2.534705213228481,11.039377864646143
Solana,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,0,13,0,0,13,22.25743055843581,18.924296719813725,26.880486158800043,19.80365528736765,23.94079492166217,2.7705994954362296,4.13713963429452,18.587678498794638,12.44797546671955,-3.3331338386220857,4.623055600364232,-14.975375661045437,20.770841397108363,7.956189438986318,4.623055600364232,20.770841397108363
Solana,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,14,12,2,0,0,12,215.57500000000002,11.2,347.9,132.70000000000002,282.225,115.6506740537681,149.525,69.36101124898526,53.64753522150903,-204.37500000000003,132.32499999999996,-94.80459236924506,61.382349530325854,336.7,204.37500000000003,94.80459236924506
Solana,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,14,12,2,0,0,12,72.17583333333333,58.36,95.27,67.39750000000001,73.4575,10.959371629575823,6.059999999999988,8.39616215030422,15.184267535868411,-13.81583333333333,23.094166666666666,-19.141910380898498,31.997090438858805,36.91,23.094166666666666,31.997090438858805
Solana,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,14,12,2,0,0,14,10.244767277646986,6.787993463881616,12.275254150504535,9.455645252161165,11.439751150720054,1.5995549763094281,1.984105898558889,19.367017764161428,15.61338518444914,-3.45677381376537,2.0304868728575496,-33.74184810725462,19.819746196556952,5.487260686622919,3.45677381376537,33.74184810725462
Solana,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,14,12,2,0,0,12,10.380217897138987,6.787993463881616,12.275254150504535,9.79360856519743,11.546646154254073,1.6377891179422472,1.7530375890566443,16.888254239246937,15.777983990043767,-3.592224433257371,1.8950362533655483,-34.6064453449235,18.256228069045267,5.487260686622919,3.592224433257371,34.6064453449235
Solana,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,0,13,0,0,13,10.201305584037414,8.508678745715413,12.335411195284545,9.16587617768503,11.212422804704294,1.2278578345240423,2.0465466270192643,20.061614762541932,12.036281281930659,-1.692626838322001,2.134105611247131,-16.59225698493489,20.919926314005263,3.826732449569132,2.134105611247131,20.919926314005263
Solana,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,39.61538461538461,2.2,103.5,11.4,61.4,33.38215207147492,50.0,126.21359223300972,84.26562658818912,-37.41538461538461,63.88461538461539,-94.44660194174756,161.26213592233012,101.3,63.88461538461539,161.26213592233012
Solana,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,72.96384615384616,56.8,98.74,65.98,81.36,13.195436419751047,15.379999999999995,21.078932664227796,18.084896993955237,-16.163846153846166,25.776153846153832,-22.15322657164245,35.32729592105677,41.94,25.776153846153832,35.32729592105677
Solana,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,9.270622945162575,6.9922898007911805,11.722612472088702,7.767053035004136,10.426927039175109,1.472682815905534,2.6598740041709723,28.691426885815673,15.885478512250163,-2.278333144371395,2.451989526926127,-24.575836573746454,26.449026580307407,4.730322671297522,2.451989526926127,26.449026580307407
Solana,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,9.270622945162575,6.9922898007911805,11.722612472088702,7.767053035004136,10.426927039175109,1.472682815905534,2.6598740041709723,28.691426885815673,15.885478512250163,-2.278333144371395,2.451989526926127,-24.575836573746454,26.449026580307407,4.730322671297522,2.451989526926127,26.449026580307407
Solana,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,0,13,0,0,13,9.198785813798112,7.12491952743495,10.50266655748446,9.019135093560472,9.634862963421524,0.9693421255460443,0.6157278698610522,6.693577634316312,10.537718185502678,-2.0738662863631623,1.3038807436863475,-22.54500026788729,14.174487482147219,3.37774703004951,2.0738662863631623,22.54500026788729
Solana,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,45.93846153846154,18.7,61.7,41.7,54.7,11.826420877392737,13.0,28.298727394507704,25.744050804773202,-27.23846153846154,15.761538461538464,-59.29336905559276,34.31011386470195,43.0,27.23846153846154,59.29336905559276
Solana,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,55.49769230769231,36.71,87.6,49.58,61.32,15.508132357920124,11.740000000000002,21.15403273871402,27.943742727065796,-18.78769230769231,32.10230769230768,-33.85310546523071,57.84440101459518,50.88999999999999,32.10230769230768,57.84440101459518
Solana,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,14.334979998444222,10.23989007320968,18.4047116016352,12.83527675420786,15.306291891400258,2.269266345523995,2.471015137192399,17.237660167370855,15.83027214387658,-4.095089925234543,4.069731603190977,-28.56711293408839,28.39021473090765,8.16482152842552,4.095089925234543,28.56711293408839
Solana,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,14.334979998444222,10.23989007320968,18.4047116016352,12.83527675420786,15.306291891400258,2.269266345523995,2.471015137192399,17.237660167370855,15.83027214387658,-4.095089925234543,4.069731603190977,-28.56711293408839,28.39021473090765,8.16482152842552,4.095089925234543,28.56711293408839
Solana,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,4.038461538461538,1.2,6.1,2.9,4.9,1.3985340310115575,2.0000000000000004,49.52380952380954,34.63036648219095,-2.838461538461538,2.0615384615384613,-70.28571428571428,51.047619047619044,4.8999999999999995,2.838461538461538,70.28571428571428
Solana,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,94.99,72.86,110.69,82.37,105.89,13.179706622936136,23.519999999999996,24.76050110537951,13.874835901606628,-22.129999999999995,15.700000000000003,-23.297189177808185,16.528055584798402,37.83,22.129999999999995,23.297189177808185
Solana,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,14.485000773888324,9.436117856948115,17.351450037140093,13.08603616954158,16.364472280487313,2.2506673086190196,3.278436110945732,22.6333167814231,15.537916385038999,-5.048882916940208,2.86644926325177,-34.855938192572815,19.789086020754876,7.915332180191978,5.048882916940208,34.855938192572815
Solana,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,14.485000773888324,9.436117856948115,17.351450037140093,13.08603616954158,16.364472280487313,2.2506673086190196,3.278436110945732,22.6333167814231,15.537916385038999,-5.048882916940208,2.86644926325177,-34.855938192572815,19.789086020754876,7.915332180191978,5.048882916940208,34.855938192572815
Solana,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,16,15,1,0,1,14,28.41428571428571,4.2,67.9,13.35,40.525,19.769746006027926,27.174999999999997,95.6385118149824,69.57678332940951,-24.21428571428571,39.485714285714295,-85.21870286576168,138.96430367018607,63.7,39.485714285714295,138.96430367018607
Solana,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,16,15,1,0,1,15,75.19200000000001,51.91,136.12,61.629999999999995,82.27,21.51583974656811,20.64,27.44972869454197,28.614533123960136,-23.28200000000001,60.928,-30.963400361740625,81.02989679753163,84.21000000000001,60.928,81.02989679753163
Solana,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,16,15,1,0,1,16,20.927084718578374,14.628083376078596,25.55806961408093,19.637942306327535,22.91540768894494,3.3097306715671615,3.277465382617404,15.661356690106857,15.815536258755104,-6.299001342499778,4.630984895502557,-30.099755542671133,22.129144875068633,10.929986238002336,6.299001342499778,30.099755542671133
Solana,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,16,15,1,0,1,15,21.338227383836248,14.628083376078596,25.55806961408093,20.144218774212085,23.345123330077563,2.9730403736603455,3.2009045558654776,15.000798793109542,13.93293041723058,-6.710144007757652,4.219842230244684,-31.446585918568854,19.77597367549482,10.929986238002336,6.710144007757652,31.446585918568854
Solana,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,0,13,0,0,13,20.445030464418576,15.15814499793987,25.60211331405549,18.63198116099157,22.655033897652384,3.410859622880785,4.023052736660812,19.677411308642046,16.68307429923795,-5.286885466478706,5.1570828496369145,-25.859024645033983,25.22413873929913,10.44396831611562,5.286885466478706,25.859024645033983
Solana,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,15,13,2,0,0,13,176.87692307692305,99.1,187.8,180.3,185.5,23.64843736367352,5.199999999999989,2.9398973645298714,13.369995900137244,-77.77692307692305,10.923076923076962,-43.97234061059407,6.175524049752132,88.70000000000002,77.77692307692305,43.97234061059407
Solana,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,15,13,2,0,0,13,23.207692307692305,20.19,25.96,21.69,25.1,1.914432700332546,3.41,14.693404043752073,8.249129964972854,-3.017692307692304,2.7523076923076957,-13.002983095790505,11.859463042757723,5.77,3.017692307692304,13.002983095790505
Solana,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,15,13,2,0,0,15,22.65392131621595,18.335184782570373,25.511953901324844,21.960760542106918,24.068243252766635,1.8641515891460856,2.107482710659717,9.30294884158159,8.228825213636208,-4.318736533645577,2.8580325851088944,-19.063968985158315,12.61606123379214,7.176769118754471,4.318736533645577,19.063968985158315
Solana,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,15,13,2,0,0,13,22.391450030327203,18.335184782570373,24.98346809629945,21.952036448805007,23.78112385553247,1.8092332678851193,1.8290874067274636,8.168686727523808,8.080018334831713,-4.05626524775683,2.5920180659722476,-18.115241497370576,11.575927697677427,6.6482833137290775,4.05626524775683,18.115241497370576
Solana,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,1,12,0,0,1,152.4,152.4,152.4,152.4,152.4,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solana,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,1,12,0,0,1,72.28,72.28,72.28,72.28,72.28,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solana,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,1,12,0,0,13,22.886805818400564,18.755588966245824,26.085805862200477,21.717840055244125,24.335529402679704,2.11697519755764,2.6176893474355794,11.437547765319902,9.249762567809404,-4.13121685215474,3.199000043799913,-18.05064841697271,13.977485845700569,7.330216895954653,4.13121685215474,18.05064841697271
Solana,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,1,12,0,0,1,22.84077874599845,22.84077874599845,22.84077874599845,22.84077874599845,22.84077874599845,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solana,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,15,13,2,0,0,13,338.2153846153846,136.0,595.1,213.7,420.4,138.48958953746816,206.7,61.11490174672489,40.94715847860003,-202.2153846153846,256.8846153846154,-59.78893740902475,75.95296579330423,459.1,256.8846153846154,75.95296579330423
Solana,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,15,13,2,0,0,13,78.02461538461539,34.58,107.11,68.45,87.83,17.973264225595663,19.379999999999995,24.838315324552404,23.035376896121896,-43.44461538461539,29.085384615384612,-55.680653048347665,37.27719063017587,72.53,43.44461538461539,55.680653048347665
Solana,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,15,13,2,0,0,15,21.69910756567687,16.468423628589225,27.90648329060144,20.215036090524556,23.032204219157343,2.7504406230652525,2.8171681286327868,12.982875540415847,12.675362867991096,-5.230683937087644,6.207375724924571,-24.105525636277385,28.606594562180288,11.438059662012215,6.207375724924571,28.606594562180288
Solana,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,15,13,2,0,0,13,21.601186167197493,16.468423628589225,27.90648329060144,19.657977855875306,22.79306829312621,2.8879774221631402,3.1350904372509056,14.513510568283982,13.369531653537997,-5.132762538608269,6.305297123403946,-23.761484665145986,29.189587435614353,11.438059662012215,6.305297123403946,29.189587435614353
Solana,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,0,13,0,0,13,22.371747056438217,19.858169106851665,26.003091824288745,20.77661031898314,24.056589426244408,1.997180344823646,3.279979107261269,14.661255998410486,8.927243544213463,-2.5135779495865513,3.6313447678505284,-11.235501381476531,16.231833654696572,6.14492271743708,3.6313447678505284,16.231833654696572
Solana,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
Solana,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,22,8,14,0,0,8,113.125,5.9,290.7,30.25,180.0,105.9577510142604,149.75,132.3756906077348,93.66431028884897,-107.225,177.575,-94.78453038674033,156.97237569060775,284.8,177.575,156.97237569060775
Solana,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,22,8,14,0,0,8,81.7425,56.99,117.29,67.99,90.695,19.75210567436871,22.705,27.77624858549714,24.16381401886254,-24.752500000000005,35.5475,-30.28106554118115,43.48717007676545,60.300000000000004,35.5475,43.48717007676545
Solana,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,22,8,14,0,0,22,10.110271196030508,6.324825082673375,13.08295702476084,8.647307127425263,11.459382504634002,1.7900136034938363,2.812075377208739,27.81404497154157,17.70490196342736,-3.785446113357133,2.9726858287303326,-37.44158826168158,29.402631948166412,6.7581319420874655,3.785446113357133,37.44158826168158
Solana,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,22,8,14,0,0,8,10.087779938714522,7.790907239284023,12.342880321457356,8.558783609704868,11.377774776429415,1.7465512098294613,2.8189911667245475,27.94461401666707,17.313534002923767,-2.2968726994304998,2.2551003827428335,-22.768862062659036,22.354773760362175,4.551973082173333,2.2968726994304998,22.768862062659036
Solana,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,0,13,0,0,0,,,,,,,,,,,,,,,,
