metric,dataset,run,hash,blockchain,mode,workload,network_size,metric_value,configuration_mean,absolute_deviation,relative_deviation,plot_x,plot_offset
energy,2023,7,038a8d,Ethereum,full mesh,Gaming,40 nodes,20.174656316254364,20.418167971616057,-0.2435116553616936,-1.1926224512414967,13.09,0.08999999999999997
energy,2023,3,038a8d,Ethereum,full mesh,Gaming,40 nodes,21.642959394403903,20.418167971616057,1.2247914227878454,5.998537305063151,12.97,-0.03
energy,2023,5,038a8d,Ethereum,full mesh,Gaming,40 nodes,22.178929048367117,20.418167971616057,1.7607610767510593,8.623501771553398,13.03,0.03
energy,2023,1,038a8d,Ethereum,full mesh,Gaming,40 nodes,21.215075865755,20.418167971616057,0.7969078941389434,3.902935342910051,12.82,-0.18
energy,2023,8,038a8d,Ethereum,full mesh,Gaming,40 nodes,18.51233089685712,20.418167971616057,-1.9058370747589386,-9.334025841144529,13.12,0.12
energy,2023,2,038a8d,Ethereum,full mesh,Gaming,40 nodes,18.137392728011594,20.418167971616057,-2.280775243604463,-11.17032265957965,12.91,-0.08999999999999998
energy,2023,10,038a8d,Ethereum,full mesh,Gaming,40 nodes,20.43879520194937,20.418167971616057,0.020627230333314373,0.10102390362342469,13.18,0.18000000000000005
energy,2023,9,78aff3,Ethereum,full mesh,VISA,40 nodes,19.18126659856603,22.511229383253735,-3.329962784687705,-14.792451926969784,13.15,0.15000000000000002
energy,2023,6,78aff3,Ethereum,full mesh,VISA,40 nodes,25.124230242395942,22.511229383253735,2.6130008591422076,11.607544015725937,13.06,0.06
energy,2023,4,78aff3,Ethereum,full mesh,VISA,40 nodes,17.884939792736215,22.511229383253735,-4.626289590517519,-20.551030384680143,13.0,2.7755575615628914e-17
energy,2023,7,78aff3,Ethereum,full mesh,VISA,40 nodes,28.05067018863878,22.511229383253735,5.539440805385045,24.607455732763643,13.09,0.08999999999999997
energy,2023,3,78aff3,Ethereum,full mesh,VISA,40 nodes,21.01678879049137,22.511229383253735,-1.4944405927623663,-6.638644950568943,12.97,-0.03
energy,2023,5,78aff3,Ethereum,full mesh,VISA,40 nodes,24.80568420401719,22.511229383253735,2.2944548207634554,10.192490075510122,13.03,0.03
energy,2023,1,78aff3,Ethereum,full mesh,VISA,40 nodes,26.44967932382627,22.511229383253735,3.9384499405725357,17.49549024409292,12.85,-0.15
energy,2023,8,78aff3,Ethereum,full mesh,VISA,40 nodes,22.245192849369115,22.511229383253735,-0.2660365338846198,-1.1817947805308504,13.12,0.12
energy,2023,2,78aff3,Ethereum,full mesh,VISA,40 nodes,22.98819989128623,22.511229383253735,0.47697050803249397,2.118811460325289,12.94,-0.06
energy,2023,10,78aff3,Ethereum,full mesh,VISA,40 nodes,19.350595258270022,22.511229383253735,-3.160634124983712,-14.04025551503167,13.18,0.18000000000000005
energy,2023,9,1f69b6,Ethereum,full mesh,FIFA,40 nodes,9.58675443827946,9.216150093033116,0.37060434524634367,4.021249019441419,13.15,0.15000000000000002
energy,2023,6,1f69b6,Ethereum,full mesh,FIFA,40 nodes,7.079853594597871,9.216150093033116,-2.136296498435245,-23.179923035868992,13.06,0.06
energy,2023,4,1f69b6,Ethereum,full mesh,FIFA,40 nodes,10.179750727795437,9.216150093033116,0.9636006347623205,10.455565773508264,13.0,2.7755575615628914e-17
energy,2023,7,1f69b6,Ethereum,full mesh,FIFA,40 nodes,9.29859960704675,9.216150093033116,0.08244951401363387,0.8946199137529347,13.09,0.08999999999999997
energy,2023,3,1f69b6,Ethereum,full mesh,FIFA,40 nodes,10.134678406543085,9.216150093033116,0.9185283135099684,9.96650775256279,12.97,-0.03
energy,2023,5,1f69b6,Ethereum,full mesh,FIFA,40 nodes,11.18176619540588,9.216150093033116,1.9656161023727634,21.3279523719851,13.03,0.03
energy,2023,1,1f69b6,Ethereum,full mesh,FIFA,40 nodes,8.813207060021329,9.216150093033116,-0.4029430330117876,-4.372140524451631,12.82,-0.18
energy,2023,8,1f69b6,Ethereum,full mesh,FIFA,40 nodes,7.515829081958034,9.216150093033116,-1.700321011075082,-18.449363279797577,13.12,0.12
energy,2023,2,1f69b6,Ethereum,full mesh,FIFA,40 nodes,6.1172379911799295,9.216150093033116,-3.0989121018531867,-33.624800709309056,12.91,-0.08999999999999998
energy,2023,10,1f69b6,Ethereum,full mesh,FIFA,40 nodes,10.215116268879722,9.216150093033116,0.998966175846606,10.83930020412501,13.18,0.18000000000000005
energy,2023,9,a4562a,Ethereum,full mesh,DDoS,40 nodes,13.66116419314146,10.484153802972221,3.1770103901692384,30.302973896363167,13.15,0.15000000000000002
energy,2023,6,a4562a,Ethereum,full mesh,DDoS,40 nodes,8.585722029430364,10.484153802972221,-1.8984317735418568,-18.107629945333862,13.06,0.06
energy,2023,4,a4562a,Ethereum,full mesh,DDoS,40 nodes,10.712021689097114,10.484153802972221,0.2278678861248924,2.1734504320252594,13.0,2.7755575615628914e-17
energy,2023,7,a4562a,Ethereum,full mesh,DDoS,40 nodes,11.230618405974049,10.484153802972221,0.7464646030018276,7.1199318231120134,13.09,0.08999999999999997
energy,2023,3,a4562a,Ethereum,full mesh,DDoS,40 nodes,11.158829416931454,10.484153802972221,0.6746756139592325,6.435193785195751,12.97,-0.03
energy,2023,5,a4562a,Ethereum,full mesh,DDoS,40 nodes,7.92894078136408,10.484153802972221,-2.5552130216081412,-24.372143614334874,13.03,0.03
energy,2023,1,a4562a,Ethereum,full mesh,DDoS,40 nodes,9.383857496548575,10.484153802972221,-1.1002963064236457,-10.49485086828577,12.85,-0.15
energy,2023,8,a4562a,Ethereum,full mesh,DDoS,40 nodes,12.467511129432788,10.484153802972221,1.9833573264605668,18.917667212191144,13.12,0.12
energy,2023,2,a4562a,Ethereum,full mesh,DDoS,40 nodes,10.618351016925232,10.484153802972221,0.13419721395301032,1.2800004318418705,12.94,-0.06
energy,2023,10,a4562a,Ethereum,full mesh,DDoS,40 nodes,11.9631447208613,10.484153802972221,1.478990917889078,14.106917407771997,13.18,0.18000000000000005
energy,2023,1,c2881a,Ethereum,hypercube,FIFA,40 nodes,9.888622255539063,9.084920128751715,0.8037021267873481,8.846551377417319,13.85,-0.15
energy,2023,2,c2881a,Ethereum,hypercube,FIFA,40 nodes,8.525320369709563,9.084920128751715,-0.5595997590421522,-6.159655243100549,13.91,-0.08999999999999998
energy,2023,1,5b35e0,Ethereum,hypercube,VISA,40 nodes,18.53874389720554,22.438545990169303,-3.899802092963764,-17.379923345622892,13.82,-0.18
energy,2023,2,5b35e0,Ethereum,hypercube,VISA,40 nodes,21.02980276258259,22.438545990169303,-1.4087432275867116,-6.27822867044908,13.91,-0.08999999999999998
energy,2023,1,f5f1f8,Ethereum,hypercube,PayPal,40 nodes,22.49811685591081,22.09483922882244,0.403277627088368,1.8252118646887343,13.88,-0.12
energy,2023,2,f5f1f8,Ethereum,hypercube,PayPal,40 nodes,22.709817372242227,22.09483922882244,0.614978143419787,2.7833564980982333,13.94,-0.06
energy,2023,1,686f1e,Ethereum,hypercube,Gaming,40 nodes,18.59072966958145,20.739465221821426,-2.1487355522399767,-10.360612143360106,13.85,-0.15
energy,2023,2,686f1e,Ethereum,hypercube,Gaming,40 nodes,26.76107693833142,20.739465221821426,6.0216117165099945,29.034556349959498,13.91,-0.08999999999999998
energy,2023,1,744522,Ethereum,hypercube,GAFAM,40 nodes,14.637710321037709,14.315630582423829,0.32207973861387984,2.249846674650272,13.85,-0.15
energy,2023,2,744522,Ethereum,hypercube,GAFAM,40 nodes,13.397173612118152,14.315630582423829,-0.9184569703056766,-6.415763280685114,13.91,-0.08999999999999998
energy,2023,1,82237c,Ethereum,hypercube,DDoS,40 nodes,9.917684131583604,10.757042658441755,-0.8393585268581507,-7.80287439131285,13.82,-0.18
energy,2023,2,82237c,Ethereum,hypercube,DDoS,40 nodes,11.375278222284988,10.757042658441755,0.6182355638432337,5.747263290418058,13.91,-0.08999999999999998
energy,2023,2,fbc8e5,Ethereum,hypercube,GAFAM,40 nodes,10.322272148256014,14.315630582423829,-3.993358434167815,-27.89509278809349,13.94,-0.06
energy,2023,8,fbc8e5,Ethereum,hypercube,GAFAM,40 nodes,14.793687392332904,14.315630582423829,0.4780568099090754,3.3394044862823917,14.12,0.12
energy,2023,5,fbc8e5,Ethereum,hypercube,GAFAM,40 nodes,18.350235528313988,14.315630582423829,4.034604945890159,28.183215001675784,14.03,0.03
energy,2023,1,fbc8e5,Ethereum,hypercube,GAFAM,40 nodes,11.404697587887476,14.315630582423829,-2.9109329945363527,-20.33394881054197,13.88,-0.12
energy,2023,6,fbc8e5,Ethereum,hypercube,GAFAM,40 nodes,15.744449356269714,14.315630582423829,1.4288187738458848,9.980830153581447,14.06,0.06
energy,2023,7,fbc8e5,Ethereum,hypercube,GAFAM,40 nodes,14.931473301964418,14.315630582423829,0.6158427195405896,4.301890272976848,14.09,0.08999999999999997
energy,2023,10,fbc8e5,Ethereum,hypercube,GAFAM,40 nodes,14.703056698073985,14.315630582423829,0.3874261156501557,2.7063154041277255,14.18,0.18000000000000005
energy,2023,4,fbc8e5,Ethereum,hypercube,GAFAM,40 nodes,14.809778903501464,14.315630582423829,0.49414832107763473,3.451809672179797,14.0,2.7755575615628914e-17
energy,2023,3,fbc8e5,Ethereum,hypercube,GAFAM,40 nodes,13.90428383292774,14.315630582423829,-0.4113467494960883,-2.8734099216078106,13.97,-0.03
energy,2023,9,fbc8e5,Ethereum,hypercube,GAFAM,40 nodes,13.853971754321275,14.315630582423829,-0.46165882810255354,-3.2248584890794834,14.15,0.15000000000000002
energy,2023,2,9b3a4e,Ethereum,hypercube,DDoS,40 nodes,11.00576563856241,10.757042658441755,0.24872298012065563,2.312187355001948,13.94,-0.06
energy,2023,8,9b3a4e,Ethereum,hypercube,DDoS,40 nodes,10.483072156605507,10.757042658441755,-0.2739705018362475,-2.546894258351248,14.12,0.12
energy,2023,5,9b3a4e,Ethereum,hypercube,DDoS,40 nodes,11.74916916072162,10.757042658441755,0.9921265022798647,9.223041441611075,14.03,0.03
energy,2023,1,9b3a4e,Ethereum,hypercube,DDoS,40 nodes,9.06563172820863,10.757042658441755,-1.6914109302331255,-15.723754045966944,13.85,-0.15
energy,2023,6,9b3a4e,Ethereum,hypercube,DDoS,40 nodes,11.40091982905926,10.757042658441755,0.6438771706175057,5.985633701212603,14.06,0.06
energy,2023,7,9b3a4e,Ethereum,hypercube,DDoS,40 nodes,12.665083964878106,10.757042658441755,1.9080413064363508,17.737601002623023,14.09,0.08999999999999997
energy,2023,10,9b3a4e,Ethereum,hypercube,DDoS,40 nodes,8.941377161518936,10.757042658441755,-1.8156654969228185,-16.878853738652296,14.18,0.18000000000000005
energy,2023,4,9b3a4e,Ethereum,hypercube,DDoS,40 nodes,9.645767624395615,10.757042658441755,-1.1112750340461393,-10.330674232048796,14.0,2.7755575615628914e-17
energy,2023,3,9b3a4e,Ethereum,hypercube,DDoS,40 nodes,10.93611193367723,10.757042658441755,0.17906927523547544,1.6646701228329523,13.97,-0.03
energy,2023,9,9b3a4e,Ethereum,hypercube,DDoS,40 nodes,9.045255794208574,10.757042658441755,-1.711786864233181,-15.91317352348538,14.15,0.15000000000000002
energy,2023,2,ad59f6,Ethereum,hypercube,VISA,40 nodes,20.834085920564544,22.438545990169303,-1.6044600696047588,-7.1504636276686515,13.94,-0.06
energy,2023,8,ad59f6,Ethereum,hypercube,VISA,40 nodes,20.091103322544924,22.438545990169303,-2.347442667624378,-10.461652322092668,14.12,0.12
energy,2023,5,ad59f6,Ethereum,hypercube,VISA,40 nodes,20.076957346016908,22.438545990169303,-2.361588644152395,-10.524695518092152,14.03,0.03
energy,2023,1,ad59f6,Ethereum,hypercube,VISA,40 nodes,18.525522824951977,22.438545990169303,-3.913023165217325,-17.438844597736793,13.85,-0.15
energy,2023,6,ad59f6,Ethereum,hypercube,VISA,40 nodes,24.655808203918227,22.438545990169303,2.217262213748924,9.881487930280079,14.06,0.06
energy,2023,7,ad59f6,Ethereum,hypercube,VISA,40 nodes,19.800685841872003,22.438545990169303,-2.6378601482972996,-11.755931732176363,14.09,0.08999999999999997
energy,2023,10,ad59f6,Ethereum,hypercube,VISA,40 nodes,24.72065337992604,22.438545990169303,2.2821073897567388,10.17047802810649,14.18,0.18000000000000005
energy,2023,4,ad59f6,Ethereum,hypercube,VISA,40 nodes,23.026895323155266,22.438545990169303,0.5883493329859633,2.6220474947161407,14.0,2.7755575615628914e-17
energy,2023,3,ad59f6,Ethereum,hypercube,VISA,40 nodes,26.23200213149016,22.438545990169303,3.7934561413208563,16.90598019578823,13.97,-0.03
energy,2023,9,ad59f6,Ethereum,hypercube,VISA,40 nodes,25.6814497225839,22.438545990169303,3.2429037324145966,14.452379106183466,14.15,0.15000000000000002
energy,2023,2,d46ae2,Ethereum,hypercube,FIFA,40 nodes,9.870712290542436,9.084920128751715,0.7857921617907202,8.649411889751963,13.94,-0.06
energy,2023,8,d46ae2,Ethereum,hypercube,FIFA,40 nodes,10.723832987314244,9.084920128751715,1.638912858562529,18.03992589187153,14.12,0.12
energy,2023,5,d46ae2,Ethereum,hypercube,FIFA,40 nodes,6.707539283746658,9.084920128751715,-2.3773808450050575,-26.16842868525817,14.03,0.03
energy,2023,1,d46ae2,Ethereum,hypercube,FIFA,40 nodes,8.591150169653751,9.084920128751715,-0.49376995909796406,-5.435050084098086,13.88,-0.12
energy,2023,6,d46ae2,Ethereum,hypercube,FIFA,40 nodes,7.7850948857041775,9.084920128751715,-1.2998252430475379,-14.307503254033959,14.06,0.06
energy,2023,7,d46ae2,Ethereum,hypercube,FIFA,40 nodes,10.628563703881076,9.084920128751715,1.5436435751293605,16.99127293639135,14.09,0.08999999999999997
energy,2023,10,d46ae2,Ethereum,hypercube,FIFA,40 nodes,9.70507244388232,9.084920128751715,0.6201523151306052,6.826172452171193,14.18,0.18000000000000005
energy,2023,4,d46ae2,Ethereum,hypercube,FIFA,40 nodes,9.55353575305238,9.084920128751715,0.4686156243006643,5.158169996647542,14.0,2.7755575615628914e-17
energy,2023,3,d46ae2,Ethereum,hypercube,FIFA,40 nodes,10.643749652290747,9.084920128751715,1.558829523539032,17.158428488608166,13.97,-0.03
energy,2023,9,d46ae2,Ethereum,hypercube,FIFA,40 nodes,6.966744795918055,9.084920128751715,-2.11817533283366,-23.31528844298933,14.15,0.15000000000000002
energy,2023,2,d7b2c3,Ethereum,hypercube,Gaming,40 nodes,20.99820071087792,20.739465221821426,0.25873548905649457,1.2475514015870623,13.94,-0.06
energy,2023,8,d7b2c3,Ethereum,hypercube,Gaming,40 nodes,21.233895953028387,20.739465221821426,0.4944307312069611,2.3840090663800546,14.12,0.12
energy,2023,5,d7b2c3,Ethereum,hypercube,Gaming,40 nodes,21.7849381074498,20.739465221821426,1.0454728856283744,5.040982852963634,14.03,0.03
energy,2023,1,d7b2c3,Ethereum,hypercube,Gaming,40 nodes,23.35432426524168,20.739465221821426,2.614859043420253,12.608131480019933,13.88,-0.12
energy,2023,6,d7b2c3,Ethereum,hypercube,Gaming,40 nodes,21.6297555891782,20.739465221821426,0.8902903673567728,4.2927354096866335,14.06,0.06
energy,2023,7,d7b2c3,Ethereum,hypercube,Gaming,40 nodes,20.245339627319936,20.739465221821426,-0.4941255945014902,-2.382537781068658,14.09,0.08999999999999997
energy,2023,10,d7b2c3,Ethereum,hypercube,Gaming,40 nodes,17.59149371704167,20.739465221821426,-3.1479715047797576,-15.17865321554945,14.18,0.18000000000000005
energy,2023,4,d7b2c3,Ethereum,hypercube,Gaming,40 nodes,18.81225516194371,20.739465221821426,-1.9272100598777158,-9.292477116767527,14.0,2.7755575615628914e-17
energy,2023,3,d7b2c3,Ethereum,hypercube,Gaming,40 nodes,21.087264979495814,20.739465221821426,0.3477997576743874,1.6769948210064898,13.97,-0.03
energy,2023,9,d7b2c3,Ethereum,hypercube,Gaming,40 nodes,18.58545477745237,20.739465221821426,-2.1540104443690566,-10.386046223133436,14.15,0.15000000000000002
energy,2023,2,f59c23,Ethereum,hypercube,PayPal,40 nodes,22.75472563761353,22.09483922882244,0.6598864087910883,2.986608782064704,13.91,-0.08999999999999998
energy,2023,8,f59c23,Ethereum,hypercube,PayPal,40 nodes,24.81659925329049,22.09483922882244,2.7217600244680504,12.318532831492835,14.12,0.12
energy,2023,5,f59c23,Ethereum,hypercube,PayPal,40 nodes,19.34399599247882,22.09483922882244,-2.75084323634362,-12.45016181314947,14.03,0.03
energy,2023,1,f59c23,Ethereum,hypercube,PayPal,40 nodes,24.836702625933132,22.09483922882244,2.7418633971106914,12.409519565700053,13.85,-0.15
energy,2023,6,f59c23,Ethereum,hypercube,PayPal,40 nodes,20.550694026511703,22.09483922882244,-1.5441452023107374,-6.988714361389963,14.06,0.06
energy,2023,7,f59c23,Ethereum,hypercube,PayPal,40 nodes,23.3098064732633,22.09483922882244,1.2149672444408601,5.498873433104463,14.09,0.08999999999999997
energy,2023,10,f59c23,Ethereum,hypercube,PayPal,40 nodes,25.431660604446947,22.09483922882244,3.336821375624506,15.102265923128622,14.18,0.18000000000000005
energy,2023,4,f59c23,Ethereum,hypercube,PayPal,40 nodes,20.468599935703946,22.09483922882244,-1.6262392931184948,-7.360267600395508,14.0,2.7755575615628914e-17
energy,2023,3,f59c23,Ethereum,hypercube,PayPal,40 nodes,19.401937765790134,22.09483922882244,-2.6929014630323067,-12.187920605095197,13.97,-0.03
energy,2023,9,f59c23,Ethereum,hypercube,PayPal,40 nodes,23.105092331322435,22.09483922882244,1.0102531024999948,4.572348737356425,14.15,0.15000000000000002
energy,2023,1,db0ea7,Ethereum,scale-free,DDoS,40 nodes,11.468877175587847,9.944809146596794,1.5240680289910529,15.32526171719045,14.88,-0.12
energy,2023,1,b22eda,Ethereum,scale-free,FIFA,40 nodes,8.279106297383855,9.37741588224445,-1.098309584860596,-11.712284051944163,14.85,-0.15
energy,2023,1,36bd95,Ethereum,scale-free,Gaming,40 nodes,19.90784610429085,19.986033256177166,-0.07818715188631487,-0.39120895519449433,14.82,-0.18
energy,2023,1,8563ba,Ethereum,scale-free,GAFAM,40 nodes,16.295216300529184,15.38206722707912,0.9131490734500645,5.936452233432743,14.85,-0.15
energy,2023,1,1cf374,Ethereum,scale-free,VISA,40 nodes,24.78810289274477,23.888927768755707,0.899175123989064,3.7639827651247444,14.82,-0.18
energy,2023,1,d6b6f0,Ethereum,scale-free,PayPal,40 nodes,21.375444069854264,21.124438348596414,0.2510057212578509,1.188224354729548,14.88,-0.12
energy,2023,1,006ec2,Ethereum,scale-free,DDoS,40 nodes,7.739566003299087,9.944809146596794,-2.2052431432977073,-22.174816135635563,14.82,-0.18
energy,2023,2,006ec2,Ethereum,scale-free,DDoS,40 nodes,7.644351480225106,9.944809146596794,-2.3004576663716882,-23.13224550074876,14.91,-0.08999999999999998
energy,2023,1,3ba8c0,Ethereum,scale-free,FIFA,40 nodes,8.529925052200062,9.37741588224445,-0.8474908300443893,-9.037573257778405,14.82,-0.18
energy,2023,2,3ba8c0,Ethereum,scale-free,FIFA,40 nodes,11.367192910655234,9.37741588224445,1.9897770284107832,21.218820338109364,14.91,-0.08999999999999998
energy,2023,1,9994c5,Ethereum,scale-free,Gaming,40 nodes,24.10050799811017,19.986033256177166,4.114474741933005,20.58675020297651,14.85,-0.15
energy,2023,2,9994c5,Ethereum,scale-free,Gaming,40 nodes,15.16671034735573,19.986033256177166,-4.8193229088214355,-24.11345386574851,14.91,-0.08999999999999998
energy,2023,1,c2b03a,Ethereum,scale-free,GAFAM,40 nodes,15.373415861561057,15.38206722707912,-0.008651365518062448,-0.056243191440694576,14.88,-0.12
energy,2023,2,c2b03a,Ethereum,scale-free,GAFAM,40 nodes,18.663846536794484,15.38206722707912,3.2817793097153647,21.33509925075615,14.94,-0.06
energy,2023,1,7c647d,Ethereum,scale-free,VISA,40 nodes,30.884313662127163,23.888927768755707,6.995385893371456,29.28296305755803,14.88,-0.12
energy,2023,2,7c647d,Ethereum,scale-free,VISA,40 nodes,23.011937209761594,23.888927768755707,-0.8769905589941125,-3.671117295356919,14.94,-0.06
energy,2023,1,9b73db,Ethereum,scale-free,PayPal,40 nodes,14.208874020876973,21.124438348596414,-6.915564327719441,-32.737269571850824,14.82,-0.18
energy,2023,2,9b73db,Ethereum,scale-free,PayPal,40 nodes,19.44760193084886,21.124438348596414,-1.6768364177475519,-7.937898229890534,14.91,-0.08999999999999998
energy,2023,8,7de464,Ethereum,scale-free,DDoS,40 nodes,8.491251718880036,9.944809146596794,-1.453557427716758,-14.616242567251065,15.12,0.12
energy,2023,3,7de464,Ethereum,scale-free,DDoS,40 nodes,11.040606318156174,9.944809146596794,1.0957971715593793,11.018785332188815,14.97,-0.03
energy,2023,1,7de464,Ethereum,scale-free,DDoS,40 nodes,10.05181747855096,9.944809146596794,0.10700833195416593,1.0760219766589,14.85,-0.15
energy,2023,5,7de464,Ethereum,scale-free,DDoS,40 nodes,12.304500809157046,9.944809146596794,2.3596916625602518,23.727872780421936,15.03,0.03
